20	Easter Egg Wrapped with Ribbon Bow	An upright egg is wrapped by a horizontal ribbon band across its middle. A large bow sits toward the upper right, with two rounded loops, a central knot, and notched hanging tails.	egg,easter,ribbon,bow,wrapped,decoration,gift
21	Compact Motor with Opposing Shafts	A compact motor has a rounded rectangular casing with a horizontal seam near the top. Short shafts project from the top and bottom, while two curved marks sit on its front face.	motor,electric,shaft,casing,device,mechanical,component
22	Smiling Face Hugging Blank Phone	A round smiling face has closed curved eyes above a small curved mouth. One arm wraps around a tilted rectangular phone on the left, with a rounded hand overlapping its lower edge.	emoji,face,phone,hug,smile,hand,device
23	Hard Hat Bust Beside Divided Panel	A circular head has a horizontal brim line and a short vertical mark at the top, above arched shoulders. A separate tall bracketlike panel with a middle divider stands to the right.	engineer,helmet,person,panel,bust,diagram,supervisor
24	Octagonal Gem with Inset Facet Ring	An octagonal gemstone surrounds a smaller central octagon with a ring of sloping facets. Straight lines connect corresponding corners, producing a balanced arrangement of trapezoidal side faces around the blank center.	gem,emerald,facets,octagon,jewel,stone,cut
25	Front View Car with Round Headlights	A car faces forward with a wide rounded body beneath a tapered windshield. Two circular headlights sit apart on the front, and two short rounded tires project below the lower corners.	car,vehicle,front,headlights,windshield,tires,transport
26	Drink Glass with Bent Straw	A tall drinking glass narrows toward a rounded bottom and contains a gently wavy liquid surface. A thin straw rises from the drink, bends near the top, and extends right.	glass,drink,straw,liquid,beverage,cup,refreshment
27	Polygonal Body with Crossed Inner Lines	A broad six sided outline narrows toward a short flat top. Two diagonal interior strokes spread downward from near the top, crossed by one short horizontal line across their upper section.	polygon,lines,instrument,dulcimer,outline,shape,diagram
28	Hand Lowering Upright Ballot into Box	A hand enters from the upper right and grips an upright rectangular ballot between finger and thumb. The ballot descends behind the broad rounded lid of a plain rectangular ballot box.	ballot,vote,hand,box,election,paper,casting
29	Hand Lowering Diagonal Ballot Toward Slot	A hand reaches diagonally down from the upper right to hold a tilted rectangular ballot. The ballot's bottom corner touches a short horizontal slot line beneath the hand and paper.	ballot,hand,vote,slot,paper,election,casting
30	Hand Gripping Upward Tilted Megaphone	A hand wraps around the handle of a megaphone angled toward the upper right. Its rounded rear housing opens into a broad flared horn, with finger divisions visible across the grip.	megaphone,hand,grip,announcement,horn,handle,speaking
31	Hand Inserting Tilted Ballot into Box	A hand reaches from the upper right to hold a rectangular ballot at a diagonal. The paper's lower corner meets the broad rounded top of a plain rectangular voting box.	ballot,box,hand,vote,election,paper,inserting
32	Cordless Drill with Short Bit	A handheld drill points left with a short straight bit projecting from its rounded horizontal housing. A trigger sits inside the handle area above a broad rectangular battery base.	drill,power,tool,bit,handle,battery,cordless
33	Hair Dryer Blowing Three Warm Air Waves	A hair dryer points right with a broad straight nozzle and rounded rear housing containing a circular vent. A handle slopes downward beneath it, while three wavy air lines extend beyond the nozzle.	hairdryer,air,heat,handle,vent,styling,appliance
34	Smiling Face Holding Pizza Slice	A smiling round face has closed curved eyes and an upturned mouth. A rounded hand lifts a triangular pizza slice across the lower face, with a curved crust band along its base.	emoji,pizza,face,smile,food,hand,eating
35	Smiling Face Holding Open Book	A round smiling face looks over an open book with two spread pages and a central fold. One rounded hand curls around the right page beneath closed curved eyes and a smiling mouth.	emoji,book,reading,face,smile,pages,hand
36	House with Driveway Widening Forward	A simple house has a peaked roof and a broad rectangular doorway with rounded upper corners. Two lines extend from the doorway's lower edges and spread outward toward the foreground.	house,driveway,entrance,home,doorway,building,approach
37	Bench Drill Press with Side Column	A drill press has a broad rounded upper housing, a hanging chuck, and a slender vertical drill bit. A sturdy right column curves into the base beneath a small projecting worktable.	drill,press,worktable,column,machine,tool,workshop
38	Rounded Server Connected to Hexagonal Hub	A rounded horizontal server unit has a circular indicator at the left and a long slot beside it. A short stem links it to a hexagonal hub with three outward connection lines.	server,hub,network,connection,device,hexagon,diagram
39	Long Eel in Broad Double Bend	An eel faces left with a small eye on its broad rounded head. Its long body bends right, turns back left through another curve, and ends in a thick rounded lower tail.	eel,fish,body,curve,aquatic,animal,tail
40	Waisted Mannequin Torso Form	A headless mannequin torso has a short rounded neck stump above sloping shoulders. Its sides narrow at the waist and widen again toward a broad flat base with rounded lower corners.	mannequin,torso,dressform,waist,tailoring,body,display
41	Diagonal Capsule with Center Seam	An elongated capsule lies diagonally from lower left to upper right with matching rounded ends. A straight crosswise seam divides the body into two plain halves near the middle.	capsule,pill,medicine,seam,pharmacy,tablet,health
42	Rounded Caplet with Flat Lower End	A broad caplet tilts diagonally toward the upper right, with a fully rounded upper end and a flatter lower edge. Its plain body has straight sides and softened lower corners.	caplet,pill,medicine,tablet,pharmacy,rounded,health
43	Eagle Profile with Hooked Beak	An eagle faces right with a domed head and a large hooked beak. A sweeping inner line defines a broad folded wing, while the lower chest curves down beside it.	eagle,bird,beak,wing,raptor,animal,profile
44	Incomplete Circular Face with Single Dot	A broad circular arc wraps around the top, right, and bottom, leaving a large opening at the lower left. One tiny dot appears inside near the upper left, without a visible mouth.	face,arc,circle,dot,incomplete,outline,emoji
45	Uneven Earth Mound with Curved Marks	A mound of earth has a tall rounded central peak and two lower shoulders above a flat base. Short curved marks trace smaller bumps across the otherwise blank front surface.	earth,mound,soil,pile,dirt,ground,landscape
46	Cylindrical Drum with Triangular Lacing	A cylindrical drum has an elliptical top and curved horizontal bands near its upper and lower edges. Two diagonal lacing lines descend from the upper band to meet in a central downward point.	drum,percussion,instrument,lacing,cylinder,music,band
47	Broad Headphones with Tall Rounded Earcups	A smooth arched headband joins two tall rounded earcups hanging on either side. The cups face inward toward a wide open center, with their inner edges descending nearly straight.	headphones,earcups,headband,audio,listening,sound,headset
48	Drummer Holding Two Sticks Above Drum	A round headed drummer sits behind a small cylindrical drum with an elliptical top. Two sticks angle upward beside the shoulders, with one round hand visible on the right.	drummer,drum,sticks,music,person,percussion,playing
49	Person Reaching Toward Vending Machine	A standing person extends an arm toward a tall rounded vending machine. Four square product windows appear above a broad rectangular delivery opening, with the figure partly overlapping the machine's left edge.	person,vending,machine,products,shopping,dispenser,reach
50	Person Raising Megaphone with Sound Rays	A small round headed figure raises one arm toward a large upward tilted megaphone. The horn flares to the upper right, with three straight sound rays spreading beyond its mouth.	person,megaphone,announcement,sound,arm,speaking,horn
51	Driver Bust Behind Circular Steering Wheel	A round headed person faces forward behind a circular steering wheel overlapping the lower torso. A horizontal spoke and central hub join a short lower spoke inside the wheel.	driver,person,steering,wheel,car,driving,bust
52	Arrow Broad Right with Square Tail	A broad outlined arrow points directly right, with a long rectangular shaft and a triangular head. The shaft begins at a flat vertical tail and joins the head through two square shoulders.	arrow,right,outline,direction,shaft,pointer,head
53	Rounded Rubber Duck Facing Left	A rubber duck faces left with a small projecting bill, a dot eye, and a rounded head. Its plump body curves toward an upturned tail on the right above a broad base.	duck,rubber,bath,toy,bill,animal,water
54	Tapered Earplug with Narrow Stem	An earplug lies diagonally from lower left to upper right, with a narrow rounded stem beneath a wider tapered body. The broad cap curves into a rounded tip and flares at its lower edge.	earplug,hearing,protection,stem,cap,safety,noise
55	Short Sleeved Dress with Flared Skirt	A dress has short outward sleeves, a wide round neckline, and a narrow waist. Its plain skirt widens toward a gently curved hem, creating a balanced front facing silhouette.	dress,sleeves,skirt,clothing,waist,garment,neckline
56	Compact Side View Car with Plain Cabin	A compact car has a rounded rectangular lower body and two circular wheels. A raised cabin with curved upper corners slopes down at the right, separated from the body by a horizontal line.	car,vehicle,wheels,cabin,transport,compact,road
57	House with Wide Eaves and Rounded Door	A front facing house has a broad triangular roof extending beyond both side walls. A small centered doorway with rounded upper corners reaches the flat base between softly rounded lower wall corners.	house,home,roof,door,eaves,building,facade
58	Eel with Narrow Raised Tail	A thick eel bends from a broad left facing head through an S shaped body. Its lower section sweeps right into a narrow upturned tail ending at a pointed tip.	eel,fish,tail,curve,body,aquatic,animal
59	Oval Headed Bust with Open Neck Gap	A tall oval head floats above broad curved shoulders, leaving a small gap at the neck. The torso extends downward into a wide flat base with rounded lower corners.	person,profile,bust,head,shoulders,portrait,user
60	Single Drumstick with Bulbous Tip	A long drumstick lies diagonally from lower left to upper right. Its narrow shaft ends in a rounded handle above, while the lower end swells into a smooth bulbous striking tip.	drumstick,stick,percussion,instrument,tip,music,tool
61	Small Bird with Short Angular Legs	A small bird faces left with a pointed beak and tiny dot eye. A curved line marks its folded wing above a plump body, supported by two short angular legs.	bird,chick,wing,beak,legs,animal,baby
62	Side Table with Lower Crossbar	A small table has a thick rounded top above a horizontal apron and two upright legs. A lower crossbar spans between the legs, whose ends curve into soft rounded feet.	table,side,furniture,legs,crossbar,top,interior
63	Suspended Service Lift with Divided Cabin	A compact service lift has a rounded rectangular cabin divided horizontally through its middle. A short vertical cable rises from its top through a small circular pulley and continues upward.	lift,elevator,service,cabin,cable,pulley,dumbwaiter
64	Smiling Elf with Drooping Bobble Hat	An elf face has pointed ears spreading sideways beneath a drooping pointed hat with a round bobble. Two short upright eyes and a small curved smile mark the rounded face.	elf,hat,ears,smile,christmas,face,bobble
65	Smiling Face Hugging Ribboned Gift	A smiling circular face wraps one rounded arm around a tilted gift box. Crossing ribbon bands divide the box, with two rounded bow loops above and closed curved eyes on the face.	emoji,gift,box,ribbon,hug,smile,face
66	Smiling Face Behind Game Controller	A round smiling face sits behind a broad game controller with two downward grips. Closed curved eyes and an upturned mouth appear above the controller, which carries a small cross shaped control.	emoji,game,controller,face,smile,gaming,controls
67	Closed Eye Face Holding Heart	A large round face has two closed curved eyes above a heart held close to its lower half. Two rounded hands overlap the heart's lower sides, leaving its lobes visible above.	emoji,heart,hug,face,hands,care,affection
68	Smiling Face with Two Open Hands	A smiling face appears above two large open hands angled inward toward each other. Curved closed eyes sit above the mouth, while the circular head outline stops above the raised palms.	emoji,smile,face,hands,hug,gesture,palms
69	Speaker Horn with Three Sound Arcs	A speaker has a rounded rear block joined to a flared horn pointing right. Three separate curved sound arcs spread outward beyond the horn, increasing in height with distance.	speaker,sound,audio,horn,waves,volume,emitter
70	Two Stacked Planes Beneath Round Node	Two broad diamond shaped planes overlap vertically, with the upper plane obscuring the center of the lower one. A round node touches the upper plane's rear corner at the top.	layers,planes,stack,node,circle,storage,diagram
71	Dynamite Stick with Starburst Fuse	A rounded rectangular stick of dynamite tilts toward the upper right. A short fuse extends from its upper end to an irregular pointed starburst, separated from the main body.	dynamite,fuse,spark,explosive,stick,starburst,blast
72	Open Ear Outline with Short Inner Curve	A broad outer ear curve arches over the top and descends toward the lower left, remaining open on the right. A smaller curved fold sits inside its upper portion.	ear,hearing,curve,outline,fold,auditory,anatomy
73	Perspective Sugar Cube Above Spoon	A single sugar cube appears above a spoon, showing its square front and two angled side faces. The spoon below has a deep rounded bowl and a long horizontal handle extending right.	sugar,cube,spoon,sweetener,food,utensil,drink
74	Three Sugar Cubes Above Deep Spoon	Three small rounded sugar cubes form a stack above a deep spoon, with one cube resting on two below. The spoon's long straight handle extends to the right from its oval bowl.	sugar,cubes,spoon,stack,sweetener,food,drink
75	Cloud Behind Two Database Cylinders	A broad cloud outline rises behind two overlapping database cylinders of different sizes. Each cylinder has an elliptical top and curved horizontal division, with the smaller cylinder positioned in front at the right.	cloud,database,storage,cylinders,data,network,computing
76	Cloud Raining Three Hearts	A rounded cloud opens along its lower edge around a central heart. Two more hearts fall beneath its outer sides, forming a triangular arrangement of heart shaped drops below the cloud.	cloud,hearts,rain,love,drops,weather,affection
77	Overlapping Tragedy and Comedy Masks	Two theatrical masks overlap at an angle, with the frowning mask in front on the left. Curved closed eyes appear on both faces, while the rear mask carries a broad smile.	masks,theater,comedy,tragedy,faces,drama,performance
78	Corn Cob Emerging from Two Husk Leaves	An upright corn cob rises as a long rounded oval between two pointed husk leaves. The leaves curve outward and meet at the base around a short central stem.	corn,cob,husk,leaves,maize,crop,food
79	Couple in Bed Beneath Floating Hearts	Two round heads appear above a bed, with a curved blanket covering the right portion. Two detached hearts float above the figures, while straight bedposts frame the long mattress below.	couple,bed,hearts,people,blanket,love,bedroom
80	Cow Face with Curved Horns and Broad Muzzle	A cow faces forward with two curved horns and sideways ears above a broad head. Tiny eyes sit over a large rounded muzzle containing two small nostril marks.	cow,cattle,head,horns,muzzle,animal,farm
81	Diagonal Sword with Straight Crossguard	A sword angles upward to the right with a broad pointed blade and a long inner ridge line. A straight crossguard separates the blade from a short rounded handle below.	sword,blade,crossguard,handle,weapon,combat,steel
82	Dining Table Between Two Chairs with Bowl	A small dining table stands between two chairs facing inward from opposite sides. A shallow oval bowl rests centrally on the tabletop, above the straight legs and narrow chair seats.	table,chairs,bowl,dining,furniture,meal,setting
83	Curved Macaroni Tube with Open Ends	A short macaroni tube forms a broad U shaped bend with unevenly raised ends. Oval openings at both tips reveal its hollow interior, while smooth inner and outer curves define the tube.	macaroni,pasta,tube,elbow,food,hollow,noodle
84	Fireplace with Central Flame and Broad Mantel	A fireplace has a broad horizontal mantel supported above a rounded rectangular fire opening. A pointed flame rises centrally from the hearth, with a smaller inner flame inside its base.	fireplace,flame,mantel,hearth,fire,interior,warmth
85	Burning Barrel with Tall Flame	A straight sided barrel has several horizontal bands across its body and projecting rim lines. A large flame with three uneven points rises from the open top above the barrel.	barrel,fire,flame,drum,burning,container,heat
86	Folded Map Beneath Large Location Pin	A three panel folded map stands below a large teardrop location pin with a circular center. The pin overlaps the map's open upper middle, while fold lines continue down to its zigzag base.	map,pin,location,folded,navigation,marker,geography
87	Three Panel Map with Zigzag Edges	An unfolded map has three tall panels joined by two upright crease lines. Its upper and lower edges rise and fall across the folds, creating a continuous zigzag sheet in perspective.	map,folded,panels,creases,paper,navigation,geography
88	Macaron with Thick Central Filling	A round macaron is seen from the side with two broad domed shells. A thick horizontal filling band separates the upper and lower halves, following their softly rounded ends.	macaron,cookie,filling,dessert,pastry,sweet,bakery
89	Meat Steak with Rounded Bone Center	An irregular steak has a broad rounded left side tapering toward a narrower right end. A small rounded bone shape sits inside the upper left, with a curved side edge below.	steak,meat,bone,food,cut,beef,butcher
90	Raised Hand Beside Curved Motion Lines	An upright open hand has four close fingers and a thumb angled outward to the left. Two curved motion lines sit beside the thumb, separated from the hand's outer contour.	hand,palm,fingers,motion,gesture,massage,touch
91	Heart Floating Above Three Level Podium	A large heart floats above a three level podium, centered over its tallest middle platform. Two shorter side platforms extend outward with flat tops and straight vertical edges below.	heart,podium,ranking,platform,award,love,levels
92	Key with Heart Shaped Bow Opening	A key tilts upward to the right from a round bow containing a heart shaped opening. Its long rounded shaft extends diagonally, with two small detached tooth marks beside the outer edge.	key,heart,bow,shaft,teeth,lock,romance
93	Arrow Horizontal with Two Open Heads	A long horizontal shaft ends in matching open arrowheads pointing left and right. Each head has two diagonal arms meeting at the shaft endpoint, creating a balanced double ended pointer.	arrow,horizontal,double,left,right,direction,pointer
94	Horse Head with Arched Neck	A horse head faces left with a long sloping muzzle and a small pointed ear. The neck arches broadly down on the right, while an inner curve defines the jaw and throat.	horse,head,neck,muzzle,equine,animal,profile
95	Judge Gavel Above Small Sound Block	A judge's gavel lies diagonally with a broad cylindrical head between two thick end caps. Its long rounded handle extends down left, while a small rounded sound block sits separately below.	gavel,judge,mallet,block,court,law,handle
96	Tapered Lighthouse with Four Light Rays	A lighthouse has a tall tapered tower below a projecting gallery and a small roofed lantern room. Two straight light rays extend from each side above a short horizontal ground line.	lighthouse,tower,light,rays,beacon,coast,lantern
97	Lipstick Beside Round Powder Compact	An upright lipstick has an angled exposed tip above a stepped cylindrical tube. A round powder compact stands beside it, divided horizontally across its center into two plain halves.	lipstick,compact,powder,makeup,cosmetics,tube,beauty
98	Soap Bottle with Tall Pump Stem	A rounded rectangular soap bottle has a narrow collar and a tall central pump stem. A horizontal dispenser head spreads above the stem, curving down slightly at both outer ends.	soap,bottle,pump,liquid,dispenser,hygiene,container
99	Lynx Face with Pointed Ears and Whiskers	A lynx faces forward with tall pointed ears above a rounded head. Narrow eyes flank a long angular nose, with paired whisker lines and a divided curved mouth below.	lynx,cat,face,ears,whiskers,wildlife,feline
100	Magic Wand with Five Pointed Star	A long thin wand rises diagonally from the lower left into a large five pointed star. The star's uneven angular points spread around the end of the otherwise plain straight shaft.	wand,magic,star,shaft,fantasy,spell,pointed
101	Irregular Territory Inside Rounded Square	A rounded square frame encloses an irregular territory outline with numerous curved inlets and protrusions. The land shape sits independently inside the frame, leaving a wide empty margin on every side.	territory,map,frame,land,outline,geography,region
102	Makeup Brush Beside Six Well Palette	A broad makeup brush stands beside a rounded rectangular palette containing six square wells in two columns. The brush's rounded bristle head narrows into a straight handle with a rounded bottom.	makeup,palette,brush,wells,cosmetics,beauty,bristles
103	Masked Person with Frowning Mouth	A front facing person wears a broad eye mask with narrow horizontal eye slits and a raised nose bridge. A small frown sits below the mask above a short neck and rounded shoulders.	mask,person,face,thief,portrait,disguise,frown
104	Round Mandarin with Small Left Leaf	A round mandarin hangs beneath a short upright stem that curves toward the upper right. One pointed leaf extends to the upper left, joining the stem above the fruit's plain surface.	mandarin,orange,fruit,leaf,stem,citrus,food
105	Mangrove with Exposed Roots in Water	A mangrove tree has a three lobed crown above a straight trunk and two diagonal branches. Exposed curved roots spread into two wavy waterlines beneath the tree on either side.	mangrove,tree,roots,water,leaves,wetland,plant
106	Location Pin with Small Round Center	A teardrop location marker has a broad rounded head tapering into a sharp lower point. A small circular opening sits high inside the head, surrounded by a wide blank border.	pin,location,marker,navigation,map,point,place
107	Location Pin with Broad Round Center	A location marker curves around a large circular opening before narrowing toward a sharp bottom point. Its broad upper head and long tapered sides form a balanced upright teardrop silhouette.	pin,location,marker,navigation,map,teardrop,place
108	Location Pin Over Perspective Street Map	A teardrop location pin overlaps the upper center of a perspective map with rounded lower corners. Upright and horizontal street lines divide the map into a grid beneath the pin.	map,pin,streets,location,grid,marker,navigation
109	Two Location Pins Over Folded Map	Two teardrop pins sit at different heights over a wide folded map. Each has a circular opening, while the map's alternating upper and lower edges suggest three connected panels.	map,pins,locations,folded,markers,navigation,places
110	Pointed Maple Leaf with Central Vein	A maple leaf spreads into several sharply pointed lobes around a tall central tip. Deep angular notches separate the lobes, and a straight central vein continues downward into the stem.	maple,leaf,stem,vein,plant,foliage,tree
