30	Pointed Leaf with Single Side Vein	A broad leaf tapers into a sharp upper tip and a narrow lower base. A straight central vein extends into the stem, with one short diagonal branch pointing upward to the right.	leaf,vein,stem,plant,foliage,botanical,nature
31	Plain Shorts with Broad Waistband	A pair of shorts has a straight horizontal waistband above outward sloping sides. A narrow triangular gap separates the two legs, whose lower hems curve gently downward toward the center.	shorts,clothing,waistband,legs,garment,pants,apparel
32	Sleeveless Dress with Small Fitted Bodice	A sleeveless dress has a shallow rounded neckline and a small fitted bodice narrowing toward the waist. A horizontal waist seam joins a long flared skirt with a gently curved hem.	dress,sleeveless,bodice,skirt,waist,clothing,garment
33	Tulip with Three Sharp Petal Tips	A tulip blossom has a rounded bowl shaped base and three tall pointed petal tips. A straight stem descends between two broad curved leaves that meet along a flat lower edge.	tulip,flower,petals,stem,leaves,plant,bloom
34	Standing Magpie with Long Tapered Tail	A magpie faces left with a pointed beak, dot eye, and upright chest. Its folded wing follows the sloping back above a long rounded tail, supported by two short angled legs.	magpie,bird,tail,wing,beak,animal,standing
35	Spiral Lollipop on Upright Stick	A round lollipop contains a continuous inward curling spiral within its outer edge. A thin straight stick descends from the small opening at the bottom of the circular candy.	lollipop,candy,spiral,stick,sweet,treat,food
36	Standing Mallard with Broad Folded Wing	A mallard faces left with an open edged bill and long curved neck. Its rounded body carries a broad folded wing tapering toward the raised tail, above two short straight legs.	mallard,duck,bird,wing,bill,legs,waterfowl
37	Surprised Face with Oval Open Mouth	A circular face has tiny dot eyes beneath raised curved brows. A tall oval mouth opens centrally below them, leaving a broad blank area around the simple facial features.	face,surprised,emoji,mouth,brows,expression,round
38	Swimming Manatee with Rounded Flippers	A manatee swims toward the right with a broad rounded body, small eye, and downturned muzzle. One large flipper hangs beside the body, and a divided tail spreads at the left.	manatee,animal,marine,flipper,tail,swimming,mammal
39	Rectangular Entrance with Central Arch	A broad rectangular entrance surround contains a tall central arched opening. A horizontal band crosses near the top, while equal side piers descend to a straight shared lower edge.	entrance,arch,doorway,frame,architecture,opening,structure
40	Three Horizontal Logs in Staggered Stack	Three long timber logs stack horizontally, with the middle log projecting farther left and right. Rounded cut ends appear on the left, while their long bodies end in broad curves on the right.	logs,timber,wood,stack,lumber,trunks,material
41	Three Tall Slanted Base Bars	Three narrow upright bars stand separately at different heights, with the center tallest and the left shortest. Their upper edges are flat while each lower edge tilts slightly in perspective.	bars,chart,columns,graph,statistics,diagram,vertical
42	Open Hooded Mantle with Broad Panels	A hooded mantle spreads outward from a round hood with an empty face opening. Two curved front panels hang apart down the body, revealing a narrow central opening and lower connecting hem.	mantle,cloak,hood,clothing,cape,garment,outerwear
43	Closed Treasure Chest with Rounded Latch	A treasure chest has a rounded rectangular body and a domed upper section divided by two upright bands. A horizontal lid seam dips into a rounded central latch on the front.	chest,treasure,latch,lid,storage,box,container
44	Sword Standing Inside Open Treasure Chest	A sword rises diagonally from an open chest, with a round pommel and curved crossguard above its broad blade. The chest has a thick rounded front rim and a small centered latch.	sword,chest,treasure,blade,pommel,storage,loot
45	Triangular Pennant on Footed Mast	A tall straight mast carries a small right pointing triangular pennant near its top. The mast continues below the flag to a short horizontal base, leaving the surrounding area empty.	flag,pennant,mast,pole,triangle,banner,signal
46	Macaw Profile with Large Hooked Bill	A macaw faces right with a domed head and a large downward hooked bill. Its long folded wing tapers toward the lower left above a narrow tail extending beneath the body.	macaw,parrot,bird,bill,wing,tail,animal
47	Paired Loquats Hanging Beneath Leaf	Two oval loquat fruits hang at different angles from a short forked stem. One long pointed leaf extends to the upper right, above the overlapping upper shoulders of the fruit.	loquat,fruit,pair,stem,leaf,plant,food
48	Three Unequal Upright Chart Bars	Three separate rectangular bars share a lower baseline and rise to different heights. The center bar is tallest, the right bar is intermediate, and the left bar is shortest.	chart,bars,columns,vertical,graph,statistics,data
49	Longship with Curved Sail and Three Oars	A longship has a shallow curved hull with raised ends beneath a central mast. A broad sail curves inward on the left and outward on the right, with three diagonal oars below.	longship,ship,sail,oars,hull,boat,viking
50	Whole Macadamia Beside Cut Nut Half	A whole oval nut sits behind a cut half shown at an angle. The front half has a broad outer shell surrounding an irregular rounded kernel, with a small opening along its lower left edge.	macadamia,nut,shell,kernel,half,food,whole
51	Horizontal Log with Short Angled Branch	A horizontal log has an oval cut face on the left and a long rounded body extending right. A short squared branch stub rises diagonally from the upper middle of the trunk.	log,wood,branch,trunk,timber,lumber,material
52	Flared Mini Skirt with Two Pleat Lines	A short skirt widens from a straight waistband into a broad curved hem. Two long inner pleat lines angle outward toward the bottom, framing a plain central panel between them.	skirt,mini,pleats,waistband,clothing,garment,hem
53	Ear with Deep Inner Fold and Rounded Lobe	An ear outline curves from a broad upper arch into a rounded lower lobe. A deep inner fold curls inward along the left side beneath a second broad curved ridge.	ear,anatomy,hearing,lobe,fold,body,auditory
54	Angry Horned Monster with Raised Arms	A squat monster has two curved horns above a rounded rectangular body and short spread arms. Slanted brows, small eyes, and a frown mark its face above two short outward feet.	monster,horns,angry,creature,face,arms,character
55	Muffin with Three Lobed Domed Top	A muffin has a broad domed top with rounded side lobes and a scalloped lower edge. Beneath it, a tapered paper cup narrows toward a flat base with softened corners.	muffin,bakery,cake,food,dessert,cup,top
56	Rounded Lower Right Corner Line	A long horizontal line runs toward the right before rounding upward into a tall vertical side. The two open arms form a lower right corner around a large empty interior.	corner,right,bottom,line,border,angle,geometry
57	Arrow Lifting Square Toward Upper Outline	A rounded square sits below a second square indicated only by four corner marks. A long arrow curves upward beside them on the right, ending with an open head near the upper square.	arrow,lift,square,layer,up,move,diagram
58	Outlined Capital M	A large uppercase M has two upright outer stems and deep diagonal strokes meeting at the center. Its thick outlined form encloses narrow inner gaps, with a flattened lower central junction.	letter,m,uppercase,alphabet,glyph,text,character
59	Battlement Wall Behind Water Moat	A crenellated castle wall rises behind a broad rounded water enclosure. Two wavy horizontal lines cross the foreground water, while three square battlements stand evenly across the top of the wall.	castle,moat,wall,water,battlements,fortress,architecture
60	Lobed Bubble with Two Tiny Interior Dots	An irregular bubble has a small rounded left lobe joined to a larger right lobe and a shallow lower bulge. Two tiny separated dots sit inside its otherwise empty center.	bubble,dots,chat,outline,lobes,message,shape
61	Round Millstone with Central Hole and Seam	A circular millstone has a small round center opening. A diagonal seam crosses from the lower left edge toward the upper right, interrupted by the circular opening at the middle.	millstone,stone,grinding,hole,round,seam,mill
62	Round Meatball with Short Curved Marks	A round meatball has an uninterrupted circular outer edge and four scattered curved marks inside. The short arcs sit around the center without touching one another or the outer contour.	meatball,food,round,meat,cooking,meal,surface
63	Circular Badge Containing Text Bubble	A large circle surrounds a smaller rounded square speech bubble with a pointed lower left tail. Two short horizontal text lines sit inside the bubble, leaving generous space around it.	badge,circle,bubble,message,text,chat,symbol
64	Handlebar Moustache with Upturned Tips	A broad moustache has two matching lobes meeting at a central dip. Its lower curves meet at an inward notch, while the thin outer tips sweep upward at both ends.	moustache,facial,hair,handlebar,tips,face,grooming
65	Music Monitor Beside Tall Speaker	A desktop monitor displays two joined musical notes above its lower bezel and central stand. A tall rounded speaker overlaps the screen on the right, with two circular drivers stacked vertically.	monitor,music,speaker,notes,computer,audio,display
66	Stepped Crown Molding Cross Section	A molding profile has a square outer corner and a narrow inset border along its top and left. The opposite edge descends through alternating straight steps and rounded concave transitions.	molding,cornice,profile,trim,architecture,section,corner
67	Broad Molar with Two Rounded Roots	A molar has a broad crown with a shallow central dip and smoothly bulging sides. Its lower half narrows into two long rounded roots divided by a deep arched gap.	molar,tooth,dental,roots,crown,teeth,anatomy
68	Arrow Down Toward Long Baseline	A thin vertical arrow points downward with two short diagonal arms forming an open head. A separate long horizontal bar sits beneath the tip, leaving a clear gap between them.	arrow,down,baseline,bar,direction,pointer,line
69	Two Overlapping Desktop Monitors	Two desktop monitors overlap diagonally, with a smaller screen higher on the left and a larger screen lower on the right. Each has a short stand, and the foreground screen has a lower bezel.	monitors,computer,display,screens,desktop,pair,hardware
70	Twin Wireless Routers Beneath Signal Arcs	Two squat routers stand side by side with tapered bodies, rounded corners, and horizontal base seams. Three centered wireless signal arcs rise above the pair, increasing in width toward the top.	routers,wireless,wifi,network,signal,pair,devices
71	Moai Head with Long Angular Nose	A moai statue faces left with a tall blocky head, heavy brow, and long angular nose. A short horizontal mouth sits above a broad chin and a flared neck base.	moai,statue,head,stone,nose,sculpture,monument
72	Toy Brick with Four Top Studs	A rectangular toy brick appears in perspective, showing two side faces beneath a diamond shaped top. Four circular studs occupy the top, with the rear stud rising visibly higher in the view.	brick,toy,studs,block,building,construction,play
73	Four Tilted Window Panels	Four separate slanted panels form a two by two arrangement around a narrow cross shaped gap. Their outer corners alternate between sharp and rounded, while all panels lean toward the right.	panels,window,tiles,logo,slanted,four,symbol
74	Capped Bottle with Wavy Liquid Surface	A glass bottle has a short narrow neck beneath a rounded cap and broad curved shoulders. A wavy liquid surface crosses the middle of its straight sided body above a rounded base.	bottle,liquid,cap,glass,container,drink,fluid
75	Three People Beneath Gridded Globe	Three round headed people form a row beneath a large globe. Curved longitude lines and straight horizontal latitude bands cross the globe, while the people's shoulder outlines meet along the bottom.	people,globe,community,world,group,network,global
76	Three Leaf Seedling on Low Mound	A seedling rises from a small curved soil mound on a straight stem. One pointed leaf stands upright at the top, while two broad pointed leaves spread outward from opposite sides.	seedling,plant,leaves,stem,mound,growth,nature
77	Narrow Rounded Minus Bar	A single long horizontal bar has parallel straight edges and fully rounded ends. Its blank narrow interior remains consistent in height across the center, with no attached marks or surrounding enclosure.	minus,bar,horizontal,rounded,symbol,line,subtract
78	Steaming Coffee Mug with Side Handle	A mug has a straight upper rim and a deep rounded bottom, with a curved handle attached on the right. Two separate wavy steam lines rise above the open top.	mug,coffee,steam,handle,drink,hot,cup
79	Closed Lips with Wavy Mouth Line	A pair of lips has a shallow central dip across the upper contour and a broad curved lower lip. A gently wavy horizontal mouth line joins the pointed outer corners.	lips,mouth,face,anatomy,closed,upper,lower
80	Magnifying Glass Containing Footprints	A round magnifying lens contains two separated footprint shapes, each formed by a long oval sole and smaller heel mark. A straight handle extends diagonally downward from the lower right edge.	magnifier,footprints,tracking,search,lens,steps,inspection
81	Front Facing Man with Tilted Beret	A man's face sits beneath a tilted beret with a short top stem. Small ears, straight brows, dot eyes, an angular nose, and a slight smile appear within the rounded head.	man,beret,hat,face,portrait,headwear,person
82	Wheelchair with Large Rear Wheel	A wheelchair faces right with a large rear wheel, small front wheel, and projecting footrest. A tall curved push handle rises above the seat and rounded armrest on the upper left.	wheelchair,mobility,wheels,seat,footrest,accessibility,chair
83	Preserve Jar with Inset Contents Panel	A squat jar has a broad rounded lid, narrow neck, and curved shoulders. A large inset panel fills its front, containing one small irregular piece and two tiny scattered dots.	jar,preserves,lid,food,container,glass,storage
84	Mastodon Mark with Rounded M Interior	A rounded Mastodon mark has a broad upper body and a curled lower extension. A thick rounded lowercase m shape occupies the interior, with two deep narrow openings between its stems.	mastodon,logo,mark,social,network,symbol,trunk
85	Plain Ruler with Five Short Ticks	A horizontal rectangular ruler has a straight outline and five short upright tick marks spaced along its upper interior. The remaining surface is blank, with no visible numbers or labels.	ruler,measurement,ticks,scale,tool,length,rectangle
86	Castle Tower with Three Square Battlements	A square castle tower has three evenly spaced battlements separated by deep rectangular notches. A tall rounded arched doorway rises centrally from the flat base of the otherwise blank wall.	castle,tower,battlements,doorway,fortress,architecture,wall
87	Two Overlapping Folded Logo Panels	Two broad panels overlap diagonally to form an angular folded mark. Their upper edges meet in a central valley, while the forward panel slopes down to a rounded lower right corner.	logo,panels,folded,mark,medium,geometric,symbol
88	Crested Helmet with Round Ear Plate	A helmet faces left with a projecting brow, deep face opening, and flat lower edge. A large circular ear plate occupies the side beneath a broad raised crest and smaller rear tab.	helmet,crest,armor,headwear,earplate,profile,protection
89	Oval Speech Bubble with Three Text Lines	A broad oval speech bubble tapers into a pointed tail at the lower left. Three horizontal text lines sit centrally inside, with the middle line extending farther than the outer two.	bubble,speech,text,message,chat,oval,lines
90	Mimosa Branch with Berries and Pointed Leaves	A branching mimosa sprig carries several round berries on the left and pointed leaves on the right. Thin angled stems join the fruit and leaves to a long central branch.	mimosa,branch,berries,leaves,plant,sprig,botanical
91	Arched Mine Entrance with Forward Tracks	A mine entrance has a broad horizontal lintel above two thick side supports and a rounded arch. Two rails spread toward the foreground, crossed by short horizontal sleepers beneath the opening.	mine,entrance,tracks,rails,arch,tunnel,mining
92	Flowing Mist Lines with Rounded Bends	Several separate horizontal lines stretch across the view at different heights. Three bend smoothly upward or downward near their ends, while a short straight line occupies the upper right gap.	mist,wind,air,lines,flow,weather,breeze
93	Phone with Long Outgoing Arrow	An upright rounded phone has a lower bezel line and an opening in its right edge. A long horizontal arrow crosses the opening and points right with an open angled head.	phone,arrow,outgoing,forward,mobile,device,call
94	Phone with Short Outgoing Arrow	A tall rounded phone has a horizontal lower bezel and a gap in the right side. A separate arrow begins inside the screen and extends through the gap toward the right.	phone,arrow,outgoing,mobile,forward,call,device
95	Overlapping Timber Joint Diagram	A narrow horizontal timber enters a taller upright timber from the left. Straight rectangular outlines overlap at their intersection, revealing the inserted end within the width of the vertical member.	joint,timber,mortise,tenon,wood,joinery,diagram
96	Tapered Mosquito Net Beneath Broad Canopy	A mosquito net has a broad flared canopy above a tapered lower enclosure. Three upright internal lines crossed by a horizontal line suggest the mesh structure inside the hanging sides.	mosquito,net,canopy,mesh,protection,bed,enclosure
97	Motorboat with Small Sloping Cabin	A motorboat faces right with a long sloping upper hull edge and a deeply curved bow. A small cabin with a flat roof and angled front rises above the middle of the hull.	motorboat,boat,cabin,hull,bow,vessel,watercraft
98	Three Overlapping Mozzarella Slices	Three rounded mozzarella slices overlap in a diagonal stack, with the nearest slice lower and farther left. Their smooth blank faces and curved edges create a layered arrangement without interior marks.	mozzarella,cheese,slices,food,dairy,round,stack
99	Mud Splash with Two Small Puddles	A large irregular mud splash spreads into several rounded lobes around a broad center. Two detached puddles sit below it, one uneven on the left and one oval on the right.	mud,splash,puddles,dirt,liquid,ground,blot
100	Drum Kit with Two Raised Cymbals	A large round bass drum sits beneath two small tilted drums. Two tall cymbal stands flank the kit, each bending outward to a slanted cymbal and ending in short splayed feet.	drums,kit,cymbals,percussion,music,instrument,stands
101	Pair of Rounded House Slippers	Two slippers sit upright side by side with long rounded outlines. A curved seam crosses each slipper near the middle, separating the covered toe area from the lower foot opening.	slippers,pair,footwear,shoes,house,toes,clothing
102	Escalator Rider Beside Direction Arrow	A person rides an escalator that slopes upward toward the right, with the upper body visible above its rounded side rail. A separate horizontal right pointing arrow sits below the raised end.	escalator,person,arrow,rider,transport,direction,moving
103	Mortar Bowl with Diagonal Pestle	A deep rounded mortar bowl rests on a short flared base beneath a straight rim. A long rounded pestle rises diagonally from inside the bowl toward the upper right.	mortar,pestle,bowl,grinding,pharmacy,kitchen,tool
104	Tall Pointed Quartz Crystal	A quartz crystal stands upright with a pointed pyramidal top and long angular sides. Straight facet edges divide the upper tip and body, tapering toward an uneven pointed lower end.	quartz,crystal,facets,mineral,point,stone,gem
105	Pie Chart Behind Letter P Badge	A large circle is divided by two radii into a visible upper right quarter. A rounded square badge overlaps its left side and contains a single upright capital P.	chart,pie,badge,p,letter,presentation,logo
106	Oven Mitt with Wide Wrist Cuff	An oven mitt stands upright with a broad rounded finger section and a smaller thumb projecting left. A horizontal seam separates the hand portion from a wide rounded wrist cuff.	oven,mitt,glove,kitchen,cuff,thumb,protection
107	Push Mower with Raised Rear Handle	A lawn mower faces left with two round wheels beneath a low curved body and small raised motor housing. A long handle angles upward to the right and bends horizontally at the top.	mower,lawn,grass,handle,wheels,garden,machine
108	Cratered Moon Rising Behind Curved Horizon	A large round moon rises behind a low curved horizon crossing its lower edge. Three circular craters of different sizes dot the visible face, spaced across the upper and middle portions.	moon,craters,horizon,rising,sky,lunar,landscape
109	Rounded Horizontal Subtraction Mark	A long narrow subtraction mark spans horizontally with a blank interior between two parallel edges. Semicircular end caps close both sides, producing a simple balanced bar without any surrounding shape.	minus,subtract,bar,horizontal,rounded,symbol,math
110	Empty Square with Broad Rounded Corners	An empty square frame has straight upright sides and horizontal top and bottom edges. Broad rounded corners join the sides smoothly around a completely blank central opening with balanced margins.	square,frame,rounded,border,empty,enclosure,shape
111	Rounded Message Card with Three Lines	A wide rounded rectangular card contains three short horizontal lines aligned along the left. The upper two lines have matching lengths, while the lower line ends earlier toward the center.	card,message,text,lines,rectangle,rounded,document
112	Side View Sedan with Divided Windows	A sedan faces right with two round wheels beneath a long body and gently rounded hood. Its raised cabin has sloping ends and a central upright divider between the two side windows.	sedan,car,vehicle,windows,wheels,transport,road
