12	Seven-Node Branching Network	A central circular node connects upward and sideways to three neighboring circles, and downward to another circle. The left and right neighbors each connect to their own lower circle.	network,nodes,branch,tree,connections,topology,circles
13	Network Cluster with a Plus Root	A circular root containing a plus connects by radiating lines to four rounded square nodes on its right. Additional lines link those square nodes into a bent outer chain.	network,cluster,root,plus,nodes,connections,graph
14	Three Nodes on a Globe Network	Three circular nodes form a triangular arrangement within a circular globe outline. Curved connecting paths bow between the nodes, with one lower path continuing into the globe's outer edge.	globe,network,nodes,connections,world,circle,topology
15	Cube on a Curved Carrier	An isometric cube floats above a broad curved carrier line that sweeps upward at both ends. Two small open angular supports sit below the carrier, spaced symmetrically beneath the cube.	cube,carrier,platform,isometric,container,compute,geometry
16	Node Graph Above a Funnel	Four circular nodes form a rising and falling connected graph across the top. Beneath them sits a funnel with a broad trapezoidal mouth and a short tapered outlet.	funnel,graph,nodes,filter,data,metrics,network
17	Paired Northeast Outline Arrows	Two angular outline arrows point diagonally toward the upper right. A large arrow spans the upper and right edges while a smaller matching arrow nests below and to the left.	arrow,northeast,diagonal,double,outline,direction,corner
18	Segmented Isometric Cluster Mark	A wide peaked upper shape is divided vertically into two faces. A separate lower band contains several descending vertical divisions, with the right-hand sections joining along a sloping bottom edge.	cluster,isometric,segments,geometric,module,panels,abstract
19	Finger Raised to Lips	A face appears in left-facing profile with a long curved forehead, projecting nose, and squared chin. An extended index finger rises beside the mouth from a partially curled hand.	silence,finger,lips,hand,face,gesture,quiet
20	Flowing Lines Beside an Isometric Cube	Four curved stream lines sweep from the left toward the right. An isometric cube occupies the lower-right area where the lower stream lines stop, with no drawn connection between them.	stream,cube,data,flow,isometric,curves,computing
21	Funnel Feeding Three Network Nodes	A broad funnel narrows into a short vertical outlet above a branching connector. The connector divides into three descending stems, each terminating in a circular node.	funnel,filter,network,nodes,branch,data,distribution
22	Shape Conversion Diagram	A circle, square, and triangle form a vertical column on the left. A tall bracket with a short leftward stem separates them from a second column of three equal circles.	shapes,conversion,diagram,circle,square,triangle,workflow
23	Two-Row Shape Exchange Diagram	A circle and triangle share the upper row with a right-pointing arrow. Beneath them, a left-pointing arrow faces two outlined squares, forming an opposing two-row arrangement.	shapes,exchange,arrows,diagram,circle,triangle,square
24	Round Antenna on Splayed Legs	A circular antenna head has a horizontal line across its center and two legs spreading downward. Large curved signal arcs flank the head on both sides in a balanced arrangement.	antenna,signal,radio,network,transmitter,wireless,broadcast
25	Hexagonal Network with Four Nodes	A large hexagonal path carries four circular nodes along its sloping sides. A smaller hexagon sits alone in the center, echoing the outer shape without touching the surrounding network.	hexagon,network,nodes,hub,connections,polygon,topology
26	Six Converging Stream Lines	Three curved lines sweep down from the upper left and three sweep up from the lower left. They become parallel horizontal trails toward the right, leaving a narrow central gap.	stream,flow,curves,convergence,data,parallel,lines
27	Isometric Box with a Side Panel	A three-dimensional box shows a broad left face, a peaked top, and a narrower right face. An inset parallelogram appears on the right face, aligned with the box's perspective.	box,cube,isometric,panel,container,package,storage
28	Bent Hex Key	A long upright tool shaft bends through a smoothly rounded right angle into a short arm pointing right. The two ends are flat, and the shaft keeps an even width throughout.	hex key,allen key,wrench,tool,bent,hardware,repair
29	Candle on a Pedestal Altar	A short upright candle with a teardrop flame stands centrally on a broad tabletop. The altar has a rectangular body underneath and a wider trapezoidal foot at its base.	altar,candle,flame,pedestal,ceremony,table,worship
30	Play Symbol in a Distribution Diagram	A right-pointing triangular play mark sits between three hexagons arranged around it. Three outward-pointing arrows occupy the gaps, forming a radial distribution pattern around the central triangle.	play,distribution,media,hexagons,arrows,streaming,diagram
31	Location Pin Above a Wide Ground Ring	An upright teardrop location marker with a circular opening points downward into a wide oval ground ring. The ring opens behind the pin, emphasizing the marker's pointed tip.	location,pin,map,marker,ground,oval,navigation
32	Location Pin Above an Open Oval	A rounded location pin has a circular inset near its top and a sharp lower tip. An oval ground outline curves beneath it, stopping on either side of the pin.	location,pin,marker,map,oval,navigation,position
33	Doctor Bust with a Stethoscope	An oval head floats above broad shoulders and a V-shaped neckline. A stethoscope hangs around the neck, ending in paired earpiece tubing on the left and a circular chestpiece on the right.	doctor,stethoscope,medical,portrait,health,physician,bust
34	Narrow Alley in Perspective	Tall building faces frame a narrow street on the left and right, with smaller rear walls receding toward the center. A short slanted road mark reinforces the passage's depth.	alley,street,buildings,perspective,urban,passage,city
35	Ring Hub with Three Spokes	A large circular hub with a smaller concentric opening sits on the right. Three straight spokes extend leftward at different angles, each ending in a small circular node.	hub,network,spokes,nodes,connections,ring,topology
36	Rightward Object Indentation	A long horizontal rounded block sits above a shorter block shifted to the right. A separate right-pointing arrow appears above their right side, showing the direction of the arrangement.	indent,alignment,right,arrow,blocks,layout,objects
37	Shopping Cart with Hexagonal Contents	A wheeled shopping cart has an open basket and an angled handle rising on the right. Three outlined hexagons form a compact triangular cluster inside the basket.	shopping,cart,hexagons,basket,wheels,marketplace,goods
38	Tapered Bucket with a Side Handle	A bucket has a broad oval opening and sides narrowing toward a curved base. A circular attachment on its front anchors a thin handle that loops toward the right side.	bucket,pail,handle,water,container,household,storage
39	Standing Alpaca in Profile	A right-facing alpaca has a long upright neck, small pointed ear, and rounded muzzle. Its broad back joins a curved rump above four narrow legs shown in overlapping pairs.	alpaca,animal,camelid,livestock,profile,legs,neck
40	Two Rows of Three Cells	Two wide horizontal outlined strips are stacked with a gap between them. Each strip is divided into three equal rectangular cells by a pair of vertical separators.	grid,cells,rows,table,rectangles,data,layout
41	Stream Lines with a Bar Chart	Curved horizontal stream lines sweep inward from the upper and lower left. A separate three-bar chart occupies the lower-right corner, with unequal bar heights rising from a shared baseline.	stream,analytics,chart,bars,data,flow,metrics
42	Interwoven Triple Mountain Mark	Three overlapping angular peaks form a broad mountain-like zigzag. The outer ends and several low turns are rounded, while the central crossing remains sharply pointed and asymmetrical.	mountains,peaks,zigzag,geometric,mark,overlap,abstract
43	Twin Angular Mountain Peaks	A broad outlined chevron forms the front mountain, with a triangular opening rising from its base. A second peak begins behind its right slope and descends toward the far right.	mountain,peaks,alpine,chevron,landscape,logo,angular
44	Arrows Converging on a Horizontal Guide	A downward arrow above and an upward arrow below point toward the same horizontal guide. Their vertical shafts share a centerline, creating a balanced top-and-bottom arrangement.	alignment,center,arrows,vertical,guide,converge,layout
45	Vertical Gap Between Two Blocks	Two horizontal rounded blocks are stacked with a wide gap. A vertical double-headed arrow stands in the gap, with its points facing the lower edge above and upper edge below.	spacing,vertical,gap,blocks,arrows,layout,distance
46	Two Blocks Aligned Beneath a Top Guide	Two upright rounded blocks hang beneath a long horizontal guide with their top edges aligned. The left block extends farther downward than the shorter block on the right.	alignment,top,blocks,guide,layout,vertical,objects
47	Data Shapes Flowing to the Right	Three small circles occupy a curved opening on the left. A sweeping lower arrow and a shorter upper arrow lead toward two upright rounded blocks on the right.	data,flow,shapes,arrows,conversion,circles,blocks
48	Almond with Longitudinal Grooves	A single almond has a pointed top and a broad rounded base. Three long interior grooves follow its upright body, with the outer two curving along the nut's sides.	almond,nut,food,seed,shell,grooves,snack
49	Low Alligator in Profile	A right-facing alligator has a long blunt snout, raised eye ridge, and sawtooth bumps along its back. Short legs sit below the low body, and a curled tail turns around the left side.	alligator,reptile,crocodilian,snout,tail,animal,wildlife
50	Opposing Angular Corner Arrows	A large open angular arrow points toward the upper right while a smaller matching form points toward the lower left. Their stepped inner edges face each other across a diagonal gap.	arrows,corner,angular,opposing,logo,geometric,diagonal
51	Diagonal American Football	An elongated oval football tilts from lower left to upper right, narrowing at both ends. Diagonal end bands cross the tips, and a central seam carries four short transverse laces.	football,ball,american football,sport,laces,oval,game
52	Football Passing Through Goalposts	A football travels along a broken rising curve toward an open goal. The goal has two upright sides, a horizontal crossbar, and a central support ending in a short foot.	football,goal,goalposts,ball,kick,trajectory,sport
53	Spoked Ferris Wheel with Round Cabins	A circular Ferris wheel has radial spokes meeting at its center and five round cabins attached around its rim. A broad triangular support widens beneath the wheel to a flat base.	ferris wheel,ride,carnival,cabins,spokes,amusement,wheel
54	Crowned Visitor Beside a Tent	A front-facing bust wears a three-point crown above a rounded head and V-shaped neckline. A small tent with a triangular roof and tapered body stands separately to the figure's left.	crown,person,tent,carnival,visitor,amusement,scene
55	Two-Seat Swing Carousel	A central post supports a broad triangular canopy. Two bowl-shaped seats hang from slanted suspension lines beneath opposite sides of the canopy, above a single horizontal ground line.	carousel,swings,ride,seats,canopy,amusement,carnival
56	Circle and Diagonal Capsule Mark	A small circle sits at the lower left of a much larger diagonal capsule. The capsule runs from upper left to lower right, with rounded ends and a clear gap between the two forms.	circle,capsule,diagonal,geometric,logo,abstract,shapes
57	Amphitheater Seating and Round Stage	Curved tiered seating forms a broad arc across the upper half, divided into sections by radial lines. A separate low cylindrical stage stands centrally in the open foreground.	amphitheater,theater,stage,seating,tiers,performance,architecture
58	Winged Monument on a Pedestal	A stylized figure has a round head above a curved body resting on a rectangular pedestal. One large leaf-shaped wing sweeps upward to the right, with an open inner curve near its tip.	monument,angel,wing,pedestal,statue,independence,memorial
59	Cloven Hoof Print	Two elongated teardrop-like hoof impressions stand side by side with a narrow central gap. Their outer edges bow outward while their inner edges curve inward toward rounded lower ends.	hoof,print,track,animal,cloven,footprint,wildlife
60	Antenna Wired to a House	A triangular antenna tower with internal bracing stands to the left of a small pitched-roof house. A U-shaped cable connects their bases, and two signal arcs rise above the tower.	antenna,house,cable,connection,signal,network,wireless
61	Twin-Prong Nasal Device	A broad curved base supports two short tubular prongs that lean outward. Each prong has a rounded top and a crossing collar line, while a lower curved seam follows the base.	nasal,device,prongs,breathing,health,dilator,nose
62	Skewered Round Appetizer	A vertical skewer passes through a small circular topping and into a broad rounded snack below. A smaller rounded base protrudes beneath the snack, creating a short stacked serving.	appetizer,skewer,snack,food,topping,canape,serving
63	Deep Arched Doorway	An upright arch surrounds a smaller rounded doorway inset behind it. Diagonal lower corners connect the outer frame to the inner opening, giving the entrance visible depth.	doorway,arch,entrance,frame,architecture,opening,passage
64	Long Downward Arrow	A single vertical shaft descends into a broad V-shaped arrowhead. Its long sloping arms spread widely to the left and right, meeting at a sharp lower point.	arrow,down,direction,vertical,pointer,move,navigation
65	Three Rising Rounded Bars	Three upright outlined bars stand on a shared horizontal baseline and increase in height from left to right. Each bar has rounded upper corners and a flat lower edge.	chart,bars,rising,graph,statistics,growth,analytics
66	Rounded Three-Toed Bird Track	Three long rounded toes spread upward from a central junction, with the middle toe rising highest. A shorter rounded rear toe extends downward along the same central axis.	bird,track,footprint,toes,animal,print,wildlife
67	Three Scattered Bird Tracks	Three groups of slender toe marks form a loose triangular arrangement. One group sits above the other two, and each group contains three separated strokes fanning outward.	bird,tracks,footprints,toes,pattern,animal,wildlife
68	Bird Track with Extended Claw Marks	A rounded three-toed footprint spreads upward from a short rear toe. Thin straight claw marks extend beyond the tips of the three forward toes and the lower rear toe.	bird,track,footprint,claws,toes,animal,print
69	Bitten Apple with a Detached Leaf	A rounded apple silhouette has two low lobes and a deep bite taken from its right side. A pointed leaf leans toward the upper right above the shallow top notch.	apple,fruit,bite,leaf,logo,food,orchard
70	Open Ferris Wheel with Seven Cabins	A large circular rim carries seven round cabins around its upper and side edges. A round hub rests above a wide triangular support, with the rim visible behind the support legs.	ferris wheel,cabins,ride,rim,amusement,carnival,wheel
71	Crossed Short Swords	Two broad swords cross diagonally to form an X. Their pointed blades curve slightly near the tips, while short straight guards separate the blades from rounded handles below.	swords,crossed,blades,weapons,antique,guards,handles
72	Eaten Apple Core	An upright apple core has broad remnants at the top and bottom with deep inward curves on both sides. A short stem bends above the top notch, and a small vertical mark sits centrally.	apple,core,fruit,eaten,stem,food,leftover
73	Angle Grinder Throwing Sparks	A horizontal rounded motor body joins a circular cutting disc on the right. A curved guard covers the disc's upper edge, and short spark strokes flare from its lower-right side.	grinder,tool,disc,cutting,sparks,power tool,workshop
74	Ankle Tracker with Radio Waves	A left-facing foot and lower leg wear a broad rectangular tracker around the ankle. Two pairs of curved signal marks flank the device, centered on its body.	tracker,ankle,device,foot,wearable,signal,monitor
75	Three-Tower Castle with Flags	Three pointed-roof towers rise above a broad castle wall, with the central tower tallest. Each roof carries a small pennant, and an arched entrance opens through the lower wall.	castle,towers,flags,fortress,entrance,fairytale,architecture
76	Fax Machine with Upright Paper	A wide rounded machine body has a tall handset along its left side. A sheet rises from the rear with a clipped upper-right corner and one short horizontal mark near its top.	fax,machine,paper,handset,office,communication,telephone
77	Fish Swimming in a Tank	A rounded rectangular aquarium has a thick upper rim and a wavy lower interior line. A right-facing fish with a forked tail and a small lower fin swims inside.	aquarium,fish,tank,water,pet,aquatic,swimming
78	Beetle Embedded in Amber	A beetle sits inside an irregular rounded piece of amber. Its round head, paired antennae, three pairs of legs, and divided oval wing case remain visible through the surrounding material.	amber,beetle,insect,fossil,resin,legs,nature
79	Four-Point Throwing Star	Four sharp diagonal points form a throwing star with deep curved recesses between them. A small circular hole marks the center, and the opposing points give the outline balanced rotational symmetry.	shuriken,throwing star,ninja,weapon,points,hole,martial arts
80	Open Hand Supporting a Sprout	A cupped hand reaches from the lower left with its palm facing upward and fingertips lifting at right. Above the palm, a short stem carries two pointed leaves spreading in opposite directions.	hand,sprout,plant,leaves,growth,palm,gardening
81	Three Horizontal Chart Bars	Three outlined horizontal bars extend from a vertical axis, with the bottom bar longest. Their right ends are rounded, and a lower horizontal axis runs beneath the stack.	chart,bars,horizontal,graph,statistics,axis,analytics
82	Bare Foot and Ankle in Profile	A bare foot faces left beneath a cropped lower leg, with a rounded heel on the right. The upper contour slopes toward the toes, and a short curved mark identifies the ankle.	foot,ankle,leg,anatomy,heel,toes,body
83	Curved Human Stomach	A broad rounded stomach curves outward on the right and narrows into a lower outlet at left. An upper tube descends into the organ, while the inner contour forms a deep concave bend.	stomach,organ,anatomy,digestion,body,medical,abdomen
84	Apron with a Front Pocket	A bib apron has a looped neck strap, curved upper sides, and ties projecting outward at the waist. A rounded-bottom pocket sits centrally on the broad lower body.	apron,pocket,kitchen,clothing,cooking,bib,ties
85	Large Map Pin over an Oval Base	A broad teardrop marker has a circular opening and a downward-pointing tip. A wide open oval sits beneath it, curving behind the marker at both sides.	map,pin,location,marker,oval,position,navigation
86	Martini Glass with Skewered Olive	A triangular cocktail bowl balances on a thin stem and flat foot. A diagonal cocktail pick crosses the bowl's rim and passes through an oval olive near the upper center.	martini,glass,olive,cocktail,pick,drink,bar
87	Six-Window Apartment Building	A flat-fronted rectangular building has six square windows arranged in two rows of three. A central doorway opens at ground level, and a small rectangular rooftop block rises above the left side.	apartment,building,windows,door,architecture,residential,city
88	Tall Diamond with a Diamond Opening	A tall pointed diamond encloses a much smaller matching diamond at its center. Both shapes share a vertical axis, leaving a broad uninterrupted border between their sloping edges.	diamond,rhombus,geometric,outline,opening,shape,mark
89	Diagonal Satellite with a Dish	A rounded satellite body tilts from lower left to upper right between two rectangular solar panels. A curved dish projects from its lower-left end, with two radiating signal arcs beyond it.	satellite,dish,solar panels,space,signal,communication,orbit
90	Oval Amulet with Teardrop Inset	An upright oval pendant hangs beneath a small round suspension loop. A pointed teardrop-shaped inset occupies the center, with its rounded base following the outer pendant's lower curve.	amulet,pendant,jewelry,teardrop,oval,loop,necklace
91	Visitor Beside a Ferris Wheel	A small standing person occupies the left foreground beside a Ferris wheel. The wheel has a circular hub, wide triangular support, and an interrupted outer rim carrying three visible cabins on the right.	visitor,ferris wheel,person,amusement,carnival,ride,scene
92	Person Behind a Balcony Rail	A round-headed bust appears behind a broad balcony railing divided into four panels. A tall left edge and short upper overhang frame the scene as part of a building.	balcony,person,railing,apartment,building,portrait,architecture
93	Hanging Double Playground Swing	A broad rounded overhead beam rests on two upright supports with short feet. Two suspension lines hold a shared curved-bottom seat with a pair of rounded uprights rising above it.	swing,playground,seat,frame,hanging,children,ride
94	Podcast Figure with Concentric Waves	A small circular head floats above a tapered rounded torso. Two large concentric arcs wrap around the figure, opening near the bottom and echoing its central placement.	podcast,person,waves,audio,broadcast,signal,logo
95	Rabbit Head in Right Profile	A rabbit's head faces right with a projecting rounded muzzle and a short mouth mark. Two long upright ears rise above the head, and the neck descends into curved shoulder lines.	rabbit,head,ears,animal,profile,bunny,mammal
96	Slender Antenna with Paired Signal Arcs	A long upright antenna shaft ends in a small circle. Two concentric curved signal arcs spread outward on each side, leaving the top and lower center open.	antenna,radio,signal,wireless,transmitter,broadcast,waves
97	Wooden Board with Grain Lines	A wide rectangular board has rounded corners and three long grain marks across its face. The upper and lower marks are straight, while the middle one follows a gentle wave.	wood,board,plank,grain,timber,material,carpentry
98	Three-Point Crown with Round Tips	A tall crown has three points capped by small circles, with the middle point highest. Deep curved valleys join the points above a broad oval lower band.	crown,royal,king,queen,points,regalia,headwear
99	Plain Short-Sleeved T-Shirt	A front-facing T-shirt has short angled sleeves, straight sides, and a flat hem. A rounded neckline is doubled by an inner curved collar line, with a balanced outline on both sides.	t-shirt,shirt,clothing,sleeves,collar,apparel,garment
100	Front-Facing Seated Frog	A seated frog has two rounded eye bulges above a broad head and upright belly. Large folded hind legs spread to both sides, while two short foreleg lines descend near the center.	frog,amphibian,seated,legs,animal,pond,wildlife
101	Small Fish Facing Left	A small fish has a pointed left-facing head and a forked tail on the right. A curved gill line marks the head, with triangular fins projecting above and below the body.	fish,anchovy,aquatic,fins,tail,gill,sea
102	Round Cat Face with Tall Ears	A rounded cat face has two tall soft-tipped ears, tiny dot eyes, and a double-curved smiling mouth. Two short whiskers extend inward from each side of the head.	cat,face,ears,whiskers,pet,feline,smile
103	Upright Bullet Cartridge	An upright cartridge has a rounded pointed projectile above a straight-sided casing. A horizontal seam separates the projectile from the body, and a narrow stepped rim finishes the base.	bullet,cartridge,ammunition,casing,projectile,round,rim
104	S-Curved Snake	A thick snake curves through a broad upright S, with its rounded head facing right at the top. The body bends leftward below and ends in a tapering tail pointing toward the lower left.	snake,serpent,reptile,anaconda,curve,tail,wildlife
