38	Conical Powder Mound with Loose Grains	A low mound of powder forms a broad triangular silhouette with a rounded peak and flat base. Two small irregular grains float beside its upper right slope, separated from the main pile.	powder,mound,grain,cornmeal,flour,pile,food
39	Person in V Neck Jacket	A front facing person has a round featureless head above broad rounded shoulders. A deep V neckline meets a straight central seam that runs down to the flat bottom of the torso.	person,staff,jacket,profile,bust,uniform,portrait
40	Long Sleeved One Piece Coverall	A one piece coverall spreads its long sleeves diagonally outward above two separated trouser legs. A V shaped neckline joins a central closure running down the torso to the crotch.	coverall,clothing,workwear,sleeves,trousers,uniform,garment
41	Open Scissors Above Dashed Cut Line	An open pair of scissors points right, with two circular finger loops on the left and curved blades crossing at the center. A separate horizontal dashed cutting line runs beneath the scissors.	scissors,cutting,blades,handles,dashed,craft,tool
42	Broad Service Counter with Front Panel	A wide counter faces forward with a thin projecting top and a large recessed front panel below. The panel's lower corners are rounded, while the top extends equally beyond both sides.	counter,desk,service,reception,furniture,panel,table
43	Low Passenger Car in Side View	A low car faces left with two round wheels below a long body. Its roof arches over the passenger cabin, and a horizontal window line extends across the side beneath the roof.	car,vehicle,passenger,transport,wheels,sedan,road
44	Open Crescent Moon with Sharp Tips	A crescent moon curves around an open right side, with a broad convex outer edge and deeply concave inner edge. Both curves meet at sharp tips pointing toward the right.	moon,crescent,night,lunar,sky,astronomy,curve
45	Single Bed with Tall Headboard	A bed extends right from a tall rounded headboard, with a raised pillow resting at the left end. Horizontal lines divide the mattress and lower frame above the short foot support.	bed,single,pillow,headboard,bedroom,sleep,furniture
46	Plain Round Headed Profile Bust	A large circular head sits directly above a broad torso with rounded shoulders. The featureless bust faces forward, with straight lower sides and softly rounded corners along its flat base.	person,user,profile,bust,head,shoulders,portrait
47	Low Crocodile with Curled Tail	A crocodile faces right with a long blunt snout, a raised eye bump, and short legs beneath its low body. Its tail curves downward and back toward the body at the left.	crocodile,reptile,animal,snout,tail,wildlife,legs
48	Seated Cat with Upright Curved Tail	A seated cat faces right with a pointed ear, rounded muzzle, and upright chest. Its haunch rests near the ground beside a straight front leg, while the long tail curls upward behind.	cat,feline,pet,animal,sitting,tail,profile
49	Rounded Top Bread Slice	A slice of bread has a broad domed top that bulges outward over straighter sides. Small inward shoulders mark the transition into the lower portion, which ends in softly rounded bottom corners.	bread,slice,loaf,food,bakery,toast,crust
50	Irregular Bread Crumb with Smaller Pieces	A large irregular crumb has an uneven rounded outline and a broad curved base. Two detached circular crumbs sit above and to the right, one larger than the other.	crumb,bread,food,fragment,pieces,bakery,scrap
51	House with Centered Square Window	A small house faces forward with a steep triangular roof extending beyond both side walls. One square window sits centrally on its blank facade above a rounded lower wall outline.	house,home,roof,window,building,architecture,dwelling
52	Rounded Alien with Ball Antennae	A small alien has a broad rounded body with two short rounded feet projecting below. Two angled antennae rise from its head, each ending in a small circular tip.	alien,creature,antennae,space,monster,body,feet
53	Sphere with Curved Highlight	A plain circular sphere fills the view with an uninterrupted round outline. A short slightly curved highlight sits inside the upper left portion, while the remaining interior is blank.	sphere,ball,circle,highlight,round,orb,shape
54	Overlapping Right Angle Crop Marks	Two right angled marks overlap to form a central square crop area. Their ends extend beyond the square toward the upper left and lower right, creating opposing open corner extensions.	crop,frame,corner,photo,editing,square,tool
55	Standing Crow with Long Folded Wing	A crow stands facing right with a pointed beak, arched head, and long tapering tail. A curved line defines its folded wing, and one visible bent leg ends in a flat foot.	crow,bird,wing,tail,beak,wildlife,perched
56	Standing Mountain Lion in Profile	A mountain lion stands facing right with a small raised ear, rounded muzzle, and broad chest. Its long body rests on visible fore and hind legs, with a thin tail trailing left.	cougar,lion,mountain,cat,wildlife,animal,standing
57	Three Cubes in Pyramid Stack	Three cubes form a compact pyramid, with one centered above two side by side cubes. Diamond shaped top faces and upright dividing edges describe the shared corners and visible sides.	cubes,stack,blocks,pyramid,geometry,solid,arrangement
58	Flared Cowbell with Rounded Clapper	A cowbell widens downward from a narrow rounded shoulder into a broad mouth. A short rounded loop projects above, and a rounded clapper hangs centrally beneath the lower edge.	cowbell,bell,clapper,percussion,instrument,loop,sound
59	Nested Interrupted Curved Bands	Three broad curved bands sweep around an open center, with larger arcs surrounding smaller ones. A slanted horizontal gap interrupts the bands, and their right ends narrow into uneven tapered tips.	arcs,bands,curves,symbol,nested,abstract,mark
60	Fence with Three Horizontal Rails	Two tall rounded posts support three evenly spaced horizontal rails between them. The straight rails meet the inner post edges, forming a broad open fence panel viewed directly from the front.	fence,rails,posts,ranch,barrier,panel,wood
61	Two Door Cabinet on Short Feet	A low cabinet stands on two short rounded feet beneath a broad rectangular body. Two inset doors meet at the center, each carrying a small upright handle beside the shared seam.	cabinet,sideboard,doors,furniture,storage,handles,cupboard
62	Overlapping Pair of Rounded Profile Busts	Two round headed busts overlap, with the larger person positioned in front on the left. Both have broad rounded shoulders and flat lower edges, while their faces remain blank.	people,pair,profile,bust,group,person,shoulders
63	Waving Flag on Footed Pole	A broad flag hangs from a tall straight pole and curves in a rolling wave along its upper and lower edges. The pole extends below the cloth to a short horizontal foot.	flag,pole,banner,waving,cloth,standard,signal
64	Winding Creek Beside Rounded Stone	Two flowing banks trace a winding creek that bends from upper right toward lower left. A low rounded stone sits beside the left bank, with a flat base and arched top.	creek,stream,river,water,stone,bank,landscape
65	Arrow Down Right with Open Head	A straight diagonal shaft descends from the upper left toward the lower right. Two perpendicular arms meet at its endpoint, forming an open arrowhead with a horizontal base and upright right edge.	arrow,down,right,diagonal,direction,pointer,line
66	Arrow Up Right with Open Head	A straight diagonal shaft rises from the lower left toward the upper right. A horizontal top arm and vertical right arm meet at its endpoint to form an open arrowhead.	arrow,up,right,diagonal,direction,pointer,line
67	Four Ascending Chart Columns	Four narrow outlined columns stand along a shared baseline, separated by equal gaps. Each successive column rises higher toward the right, with flat tops and blank rectangular interiors.	chart,bars,columns,ascending,statistics,graph,data
68	Long Billiard Cue Beside Ball	A long slender cue angles upward from lower left to upper right, with rounded ends and straight parallel sides. A separate round billiard ball sits beside its lower right portion.	billiards,cue,ball,pool,sport,equipment,game
69	Arrow Through Curved Bow	A right pointing arrow crosses the center of a broad semicircular bow. The curved bow opens toward the left, while the arrow's straight shaft extends horizontally through it to an open pointed head.	bow,arrow,archery,curve,shaft,point,sport
70	Rounded Bowl with Mounded Curd	A wide bowl has a straight rim and a deep rounded base. A mound of curd rises above the rim with a central rounded peak and lower bulges on either side.	bowl,curd,food,dairy,mound,dish,meal
71	Broken Rock with Two Fragments	A large angular rock tilts diagonally with an uneven front face and a narrow visible side. Two detached polygonal fragments lie to its lower right, separated from the main block.	rock,stone,broken,fragments,debris,rubble,material
72	Cherry Topped Layer Cake Wedge	A wedge of cake has a pointed left tip, curved rear edge, and tall side divided by a horizontal layer. A round cherry with a curved stem rests on its upper surface.	cake,slice,cherry,dessert,layers,bakery,wedge
73	Delivery Truck with Rounded Cab Roof	A box truck faces right with a tall rectangular cargo compartment behind a shorter rounded cab. A horizontal line divides the cab window area, and two circular wheels sit beneath the body.	truck,delivery,cargo,vehicle,transport,box,wheels
74	Delivery Truck with Sloped Windshield	A delivery truck faces right with a large rectangular cargo box and a smaller cab with a sloping windshield. Two round wheels interrupt the lower body edge beneath the box and cab.	truck,delivery,cargo,vehicle,transport,windshield,wheels
75	Couple Beside Heart Shaped Balloon	Two people stand side by side, one wearing a straight shirt and the other a flared dress. A heart shaped balloon floats to their upper right with a long curling string below.	couple,people,balloon,heart,string,together,celebration
76	Crossed Dining Fork and Spoon	A fork and spoon cross diagonally at their narrow handles. The fork's three long tines rise toward the upper left, while the spoon's broad oval bowl tilts toward the upper right.	fork,spoon,cutlery,dining,utensils,crossed,meal
77	Curling Stone with Raised Handle	A low rounded curling stone has a broad horizontal band around its middle. A thick bent handle rises from the top and extends right, ending in a softly rounded grip.	curling,stone,handle,sport,ice,equipment,game
78	Arrow Curving Downward Toward Right	A continuous shaft curves downward from the upper left before leveling toward the right. An open angled arrowhead joins its right endpoint, with two diagonal arms above and below the shaft.	arrow,curve,right,down,bend,direction,pointer
79	Arrow Sweeping Up from Lower Left	A long curved arrow rises from the lower left and turns into an upright shaft near the upper right. Two diagonal arms form a large open arrowhead at the top.	arrow,up,curve,sweep,direction,pointer,bend
80	Arrow Dashed Rising Curve with Close Tip	A dashed shaft begins horizontally at the lower left and sweeps upward toward the right. Its curved final segment ends in a small open upward arrowhead near the upper right corner.	arrow,dashed,up,curve,path,direction,pointer
81	Dancer with Raised Arm and Bent Knee	A round headed figure balances on one extended leg while lifting the other knee. One arm reaches sideways to the left, and the opposite arm curves upward over the shoulder.	dancer,dancing,person,pose,movement,arm,knee
82	Arrow Dashed Counterclockwise Circle	Separated curved dashes form an almost complete circular path around an empty center. The lower segment ends in an open arrowhead pointing right, giving the broken loop a counterclockwise direction.	arrow,circle,dashed,loop,rotation,path,direction
83	Arrow Dashed Stepped Descent	A dashed path descends at the left, curves into a horizontal middle section, then turns downward at the right. Its final straight section ends in a large open downward arrowhead.	arrow,dashed,down,step,path,bend,direction
84	Arrow Broken Rise Turning Right	A broken line starts at the lower left, curves upward through a vertical middle section, and then bends right. Its upper horizontal segment ends in a broad open right pointing arrowhead.	arrow,broken,right,up,curve,path,direction
85	Arrow Up with Dashed Outline Tail	A broad outlined arrow points straight upward, with a triangular head and two parallel shaft edges. The lower ends of the shaft break into short dashes and tiny separated dots.	arrow,up,outline,dashed,tail,direction,pointer
86	Arrow Dashed Rising Curve with Open Gaps	A dashed curve rises from a short horizontal base at the lower left toward the upper right. Widely separated curved segments lead into an upward pointing open arrowhead at the top.	arrow,dashed,up,curve,trend,direction,path
87	Capped Delivery Rider on Scooter	A capped rider sits on a right facing scooter with arms reaching toward the handlebar. A square delivery box rests behind the rider above the rear body, between two large round wheels.	delivery,rider,scooter,cap,box,transport,courier
88	Bareheaded Delivery Rider on Scooter	A round headed rider sits upright on a right facing scooter, with a bent leg reaching toward the footboard. A square parcel sits behind, and a small front fitting projects above the wheel.	delivery,rider,scooter,parcel,courier,transport,vehicle
89	Arrow Broad Diagonal Down Right	A broad outlined arrow runs diagonally from the upper left to the lower right. Its parallel shaft widens into a triangular head with a flat right edge and horizontal lower edge.	arrow,down,right,diagonal,outline,direction,pointer
90	Dart with Two Visible Tail Flights	A dart lies diagonally with its pointed tip at the lower left and broad tail flights at the upper right. A short thick barrel joins the tip to the slender shaft.	dart,flights,barrel,tip,sport,game,equipment
91	Arrow Broad Diagonal Up Right	A broad outlined arrow rises diagonally from the lower left toward the upper right. Its long parallel shaft meets a wide triangular head with horizontal top and vertical right edges.	arrow,up,right,diagonal,outline,direction,pointer
92	Arrow Down Beneath Separate Top Bar	A broad downward arrow has an outlined vertical shaft and a triangular point below. Its upper sides extend outward horizontally, with a separate long horizontal bar positioned above the open top.	arrow,down,bar,outline,direction,shaft,pointer
93	Arrow Broad Rounded Bend Down	A broad outlined arrow travels right from an open left end, curves smoothly downward, and ends in a triangular head. Parallel inner and outer curves define the rounded elbow.	arrow,down,bend,curve,outline,direction,pointer
94	Arrow Straight Down with Open Head	A single straight vertical shaft descends into a broad open arrowhead. Two diagonal arms extend upward from the bottom tip, creating a balanced downward pointer with no enclosing outline.	arrow,down,vertical,line,direction,pointer,head
95	Arrow Dashed Offset Downward Route	A broken line descends from the upper left, rounds into a long horizontal section, and bends downward near the right edge. A small open arrowhead marks the bottom of its vertical tail.	arrow,dashed,down,offset,route,path,bend
96	Arrow Down from Rounded Flowchart Box	An empty wide rounded rectangle sits above a vertical downward arrow. The shaft attaches at the center of the box's bottom edge and ends in an open angled arrowhead below.	arrow,flowchart,box,down,diagram,connector,process
97	Rounded Band with Horizontal Center Seam	A wide narrow band has rounded corners and a blank interior divided by a horizontal line through the middle. Its upper and lower sections follow matching curved ends and straight edges.	band,sash,waist,strip,seam,rounded,clothing
98	Arrow Merging Two Branches Downward	Two horizontal branches enter from opposite upper sides and curve inward to meet at the center. Their shared shaft continues vertically downward into an open arrowhead with two diagonal arms.	arrow,merge,down,branches,join,flow,direction
99	Warship with Deck Gun on Waves	A warship faces right with a long stepped hull resting on a wavy waterline. A central deckhouse supports a short mast, and a small forward turret carries an angled gun barrel.	warship,ship,destroyer,gun,navy,vessel,water
100	Square Cufflink Faces with Connecting Posts	Two rounded square cufflink faces sit diagonally apart, one lower left and one upper right. A horizontal toggle projects from the lower face, joined by a slender upright post from the upper face.	cufflink,shirt,accessory,square,fastener,jewelry,formal
