25	Rounded Backpack with Side Pockets	A tall rounded backpack has a small top handle and two projecting side pockets. A broad front pocket sits low on the body, with a straight horizontal seam across its upper portion.	backpack,pockets,handle,school,bag,travel,pack
26	Capped Service Worker in an Apron	A round-headed bust wears a domed cap with a curved band. Two straight apron straps frame the neck and join a rounded bib with a short horizontal mark on its front.	worker,apron,cap,barista,service,person,bib
27	Round Baby Carriage with Raised Hood	A circular carriage body rises into a tall upright hood on the right, leaving a squared opening at upper left. A curved handle extends leftward above two detached round wheels.	carriage,stroller,baby,hood,wheels,handle,pram
28	Plain Round Bagel	A broad circular bagel surrounds a smaller centered round hole. Both outlines are smooth and uninterrupted, leaving an even ring of dough with no additional surface markings.	bagel,bread,ring,hole,food,bakery,round
29	Open Circular Bangle	A plain circular bracelet follows a smooth single outline around an empty center. A small gap interrupts the lower-right edge, leaving two separated ends along the curve.	bangle,bracelet,circle,open,jewelry,ring,accessory
30	Plain Head Below a Rounded Brimmed Hat	A semicircular hat crown rests on a long straight brim. Beneath it, a broad U-shaped face outline remains separated from the brim at both sides, with no interior facial features.	head,hat,brim,portrait,face,headwear,person
31	Six Rounded Upright Modules	Six upright rounded rectangles form two evenly spaced rows of three. Their matching proportions and aligned edges create a balanced modular grid with open gaps between all the shapes.	grid,modules,rectangles,rows,layout,six,tiles
32	Heart with a Curved Smile	A broad heart has two rounded upper lobes and a shallow central notch above a pointed base. A single upward-opening smile curve sits centrally inside the otherwise empty outline.	heart,smile,happy,affection,face,emotion,love
33	Smiling Woman with Shoulder-Length Hair	A front-facing woman has shoulder-length hair framing a plain oval face with tiny eyes and a curved smile. The hair sweeps into a pointed part above the forehead and curves beside the neck.	woman,portrait,hair,smile,bust,face,person
34	Avalanche Beside a Steep Mountain Slope	A steep mountain descends diagonally toward the lower right, with a curved snow contour crossing its face. Two round falling masses and short diagonal motion strokes sit beyond the upper-right slope.	avalanche,mountain,snow,slope,falling,rocks,hazard
35	Bearded Pirate Behind a Laptop	A bearded figure wears a broad lobed pirate hat marked with a small cross. An open laptop screen tilts in the foreground, obscuring the lower-left portion of the face and body.	pirate,laptop,beard,hat,computer,person,software
36	Angular Three-Feather Shuttlecock	A rounded cork base sits at the lower left of a diagonally tilted shuttlecock. Three long angular feather panels fan toward the upper right, ending at a stepped outer edge.	shuttlecock,badminton,feathers,cork,sport,fan,angular
37	Steak Beside a Curled Shrimp	A broad irregular steak has a circular interior bone near its left side. A segmented shrimp curls above and to the right, with its open inner curve facing toward the steak.	steak,shrimp,food,meal,surf and turf,bone,seafood
38	Two Price Bars with Opposing Ticks	Two thin upright bars stand side by side at unequal heights. Each carries one short tick extending left and another extending right, placed at different levels along the vertical line.	price,bars,ohlc,chart,ticks,market,vertical
39	Stork Holding a Tied Bundle	A long-necked stork faces right with a narrow pointed beak and tiny eye. The beak holds a knot with two leaf-shaped loops, from which a large teardrop bundle hangs.	stork,bundle,baby,beak,bird,knot,carrying
40	Round-Headed Baby in a Diagonal Wrap	A broad circular baby head occupies the upper portion of a rounded swaddle. The blanket curves around the head and crosses diagonally over the lower body, ending in a smooth rounded base.	baby,swaddle,blanket,head,newborn,wrap,infant
41	Hooded Swaddle with Crossed Blanket Folds	An upright capsule-shaped swaddle surrounds a round face opening near its top. Two diagonal blanket edges cross beneath the face and span the rounded lower body.	baby,swaddle,hood,blanket,folds,newborn,infant
42	Diagonal Bandolier with Cartridge Loops	A broad rounded belt runs diagonally from lower left to upper right. Four adjacent cartridge-loop shapes project along one side, separated by short angled seams across the strap.	bandolier,belt,cartridge,loops,ammunition,strap,equipment
43	Basketball with Curved Side Seams	A round basketball is divided by a vertical and a horizontal seam crossing at its center. Two inward-curving side seams bow between the upper and lower edges of the ball.	basketball,ball,seams,sport,round,game,court
44	Woman with a Hair Bun and Crossed Collar	A front-facing woman wears her hair in a rounded bun above a center-parted fringe. Broad shoulders sit beneath a high neck, and two diagonal collar bands overlap across the chest.	woman,bun,collar,portrait,hair,robe,person
45	Head Wearing a Tall Flat-Topped Hat	A tall rectangular hat crown rests on a straight brim extending beyond both sides. Beneath the brim, a plain oval-ended face descends smoothly with no additional facial details.	hat,gat,head,brim,portrait,korean,headwear
46	Three Balloons with Hanging Strings	Three teardrop-shaped balloons overlap, with the center balloon raised above the side pair. A straight central string and two gently curling side strings hang from their pointed lower knots.	balloons,party,strings,cluster,celebration,air,decoration
47	Woman Explorer with a Brimmed Hat	A front-facing explorer wears a tall banded hat above a plain face and outward-flaring hair. A rounded neckline and two backpack straps descend between broad shoulder outlines.	woman,explorer,hat,backpack,hair,portrait,adventure
48	Head Wrapped in a Face Veil	A rounded head covering has a straight forehead band above a wide uncovered face strip. A large curved veil wraps across the lower face and shoulder, with a short internal fold line.	veil,niqab,head,wrap,portrait,headwear,covered
49	Beach Lounger Beneath a Tilted Parasol	A broad semicircular parasol tilts above a long flat sun lounger. Its straight pole meets the lounger near the center, while angled legs and a raised backrest extend from the chair's ends.	beach,lounger,parasol,umbrella,chair,sunbed,relaxation
50	Beach Parasol Beside a Low Sun	A segmented parasol stands on a tilted pole above a curved shoreline. A horizontal horizon crosses behind it, with a large open sun outline appearing to the left of the canopy.	beach,parasol,sun,shoreline,umbrella,horizon,coast
51	Bed Beneath a Four-Pane Window	A side-view bed has a tall slanted headboard, small rounded pillow, and long mattress on straight legs. A square four-pane window hangs above the bed on the right.	bed,window,pillow,bedroom,mattress,furniture,interior
52	Single Bed with Tall Rounded Headboard	A side-view single bed has a tall rounded headboard on the left and a low footboard on the right. A raised pillow rests at the head above a long flat mattress.	bed,single,pillow,headboard,mattress,furniture,sleep
53	Ball Arcing Toward Three Party Cups	Three tapered cups form a triangular group, with one cup forward and two behind. A round ball hangs above the central gap, followed by two short curved flight trails.	beer pong,cups,ball,game,party,throw,trajectory
54	Oval Beetle with Six Bent Legs	A beetle has a broad oval shell split by a straight central seam. A small rounded head and two antennae sit above it, while three bent legs project from each side.	beetle,insect,shell,legs,antennae,biology,bug
55	Beveled L-Shaped Corner Join	A thick L-shaped outline turns through a clipped outer corner at the upper left. Thin interior guide lines meet at a small square marker beside the bend, following both arms of the shape.	bevel,corner,join,stroke,outline,design,guide
56	Round Puppy Head with Drooping Ears	A broad rounded puppy head has two long ears hanging down along its sides. Short vertical inner ear contours join the lower head curve, leaving the face otherwise empty.	puppy,dog,head,ears,bichon frise,pet,face
57	Bicycle Secured Beside a Parking Stand	A side-view bicycle has two round wheels joined by a triangular frame, with a small saddle and raised handlebars. A tall rounded parking stand overlaps the right-hand wheel.	bicycle,parking,stand,rack,wheels,frame,transport
58	Bicycle Front with a Rear Trailer	A large front wheel and angled fork appear at the right beneath a short handlebar. A bent connecting frame leads leftward to a small enclosed trailer with one visible round wheel.	bicycle,trailer,cart,wheel,transport,frame,towing
59	Birdwatching Telescope Beneath Three Birds	A stepped telescope barrel angles upward to the right above three thin tripod legs. Three small V-shaped bird silhouettes spread across the open sky above the instrument.	telescope,birdwatching,birds,tripod,observation,nature,sky
60	Bonfire Beside a Bare Grain Stalk	A large curved flame with a pointed inner notch rises above two crossed sticks. To its right, a tall stem carries several long upward-angled branches, creating a sparse grain-like silhouette.	bonfire,flame,sticks,grain,stalk,harvest,festival
61	Upright Hand with Curled Fingers	A hand rises from a narrow wrist into a tall rounded upright finger. An adjacent bent finger curves inward to form a long teardrop-shaped opening within the hand's outline.	hand,fingers,mudra,gesture,wrist,curled,buddha
62	Bull Head with Upturned Horns	A front-facing bull has a broad forehead, projecting side ears, and two curved horns rising above the head. Narrow slanted eyes sit above a long muzzle with paired nostril marks.	bull,head,horns,muzzle,ears,cattle,animal
63	Three Round Berries on a Leafy Stem	Three round berries overlap in a triangular cluster beneath a short branching stem. A single pointed leaf extends toward the upper right, with an open curved stem tip on the left.	berries,fruit,leaf,stem,cluster,food,plant
64	Rounded Birthday Cake with One Candle	A squat rounded cake has a wavy icing edge across its upper half. One upright candle stands centrally on top, with a detached teardrop flame above its flat upper edge.	cake,candle,flame,icing,birthday,dessert,celebration
65	Trapezoidal Lamp with Three Light Streaks	A wide lamp body has straight top and bottom edges and a slanted right side. Three horizontal light streaks extend to its right, increasing in length from top to bottom.	lamp,light,beam,vehicle,streaks,headlight,symbol
66	Cross-Topped Tower with a Hanging Bell	A pointed roof crowned by a small cross covers a tall open bell tower. A bell hangs from a short central stem inside, with a rounded clapper projecting below its flared rim.	bell,tower,cross,church,roof,clapper,belfry
67	Soft Beret with a Short Top Stem	A broad soft beret slopes from a low rounded left side to a fuller right crown. Its curved lower edge sits above a straight narrow headband, with a short stem rising from the top.	beret,hat,headband,stem,french,clothing,headwear
68	Three Angular Rocks in a Cluster	A tall irregular rock rises behind two shorter stones that lean inward from either side. Their shared edges form a small angular opening near the lower center above a short baseline.	rocks,stones,cluster,jagged,geology,bedrock,nature
69	Curved Bay with Two Wave Lines	A broad rounded shoreline curves around a sheltered bay, with a deep inward bend near the upper right. Two short wavy lines lie inside the open coastal outline.	bay,coast,shoreline,waves,water,sea,inlet
70	Five Beads on a Sagging String	Five circular beads form a shallow U-shaped arrangement, with the middle bead lowest. Short links join the outer pairs, leaving small gaps beside the central bead.	beads,string,necklace,circles,chain,jewelry,curve
71	Small Pointy-Eared Creature	A round-headed creature has two tall pointed ears, tiny dot eyes, and a short mouth mark. Its squat body has two small outstretched arms and rounded feet separated by a shallow arch.	creature,monster,ears,character,body,cute,figure
72	Domed Cycling Helmet with Chin Strap	A broad low helmet dome has a straight lower rim. Beneath it, a rectangular strap section leads into a small circular fastener, with a narrow free end hanging downward.	helmet,cycling,strap,buckle,dome,safety,headwear
73	Rounded Tree with One Branch	A tall tree has a rounded crown narrowing into a smaller upper lobe. A straight trunk runs through the lower crown, with one short branch angling upward to the right.	tree,birch,trunk,branch,crown,nature,plant
74	Diamond Pendant on a V-Shaped Chain	Two long diagonal chain lines meet above a suspended diamond-shaped pendant. A horizontal line divides the pendant into upper and lower triangles, and a short vertical attachment rises at the top.	pendant,diamond,necklace,chain,jewelry,gem,accessory
75	Domed Birdcage with a Central Perch	A tall domed cage stands on a broad rectangular base and has a round top knob. A central vertical bar meets a short horizontal perch inside the otherwise open enclosure.	birdcage,cage,dome,perch,knob,base,pet
76	Blackberry Cluster with a Single Leaf	Several overlapping round drupelets form a tapered berry cluster. A short stem rises to one pointed leaf at the upper right, with a small curved stem tip extending leftward.	blackberry,berry,fruit,leaf,cluster,drupelets,food
77	Cargo Bicycle with a Deep Front Box	A side-view bicycle has a triangular rear frame on the left and a smaller front wheel on the right. A deep trapezoidal cargo box sits above the front wheel beneath tall handlebars.	bicycle,cargo,box,wheels,frame,transport,carrier
78	Pointed Beard with a Broad Mustache	A full beard tapers from high straight side edges to a pointed chin. A broad curved mustache sits across its upper interior, with a smooth lower contour and subtly notched upper edge.	beard,mustache,chin,facial hair,grooming,face,barber
79	Wide Birdbath on a Pedestal	A broad shallow bowl has a straight rim and smoothly curved underside. A narrow central pedestal widens into a rounded foot, supporting the bowl above a flat base.	birdbath,bowl,pedestal,garden,water,birds,basin
80	Upright Stem with Three Leaves	A long straight stem carries three pointed leaves on short angled branches. One leaf extends left near the top, while two leaves project right at different heights.	plant,stem,leaves,sprout,branch,growth,botanical
81	Hand Lowering a Coin Toward a Cup	A hand reaches from the upper left and pinches a round coin between curved fingers. The coin hangs just above a tapered cup with a broad open rim and rounded lower corners.	hand,coin,cup,giving,donation,money,pinch
82	Coin Passing Between Two Hands	An upper hand reaches down from the right while an open lower palm extends from the left. A small round coin floats in the gap between the fingertips and receiving palm.	hands,coin,giving,receiving,money,donation,exchange
83	Index Finger Touching a Phone	A rounded upright phone stands behind a large hand with its index finger extended upward onto the screen. The thumb points diagonally left, while three curled fingers form the hand's upper-right edge.	phone,touch,finger,hand,screen,tap,device
84	Barred Birdcage with a Round Top Knob	An upright cage has a domed roof rising into a small rounded knob. Several vertical bars curve over the dome and cross two horizontal rails above the flat bottom edge.	birdcage,cage,bars,dome,knob,pet,enclosure
85	Steaming Bathtub with a Curved Faucet	A broad tub has a flat rim, rounded lower corners, and two short splayed feet. A tall curved faucet rises on the right, while three curling steam strokes float above the basin.	bathtub,steam,faucet,bath,feet,water,basin
86	Plain Human Head in Left Profile	A smooth head outline curves around the skull and descends into the neck at right. A projecting nose, short horizontal mouth mark, and squared chin define the left-facing profile.	head,profile,nose,chin,neck,person,face
87	Front-Facing Torso with a Rounded Belly	A headless torso has sloping shoulders, long outer arm contours, and a broad protruding abdomen. Short inner side lines curve inward above the belly, which closes in a rounded lower edge.	torso,belly,abdomen,body,shoulders,anatomy,front
88	Makeup Brush Touching a Cheek	A face appears in partial profile with a curved nose, parted lip contours, and rounded chin. A diagonal cosmetic brush approaches the cheek from the upper right, with a broad tapered bristle head.	makeup,brush,cheek,face,cosmetic,beauty,application
89	Smooth Bird Head with a Pointed Beak	A single flowing outline forms a rounded bird head facing right. The upper curve descends into a long triangular beak, while the lower edge sweeps back toward a tapered neck base.	bird,head,beak,profile,outline,animal,silhouette
90	Cyclist Climbing a Sloping Path	A round-headed rider leans forward above two bicycle wheels at different heights. Bent arms reach toward the higher front wheel, and a straight ground line rises from lower left to upper right.	cyclist,bicycle,uphill,slope,rider,wheels,mountain
91	Nested Trapezoidal Bucket Mark	A broad upright trapezoid narrows toward its lower edge. A smaller matching trapezoid sits centrally inside it, leaving a wide plain border between the two straight-sided outlines.	bucket,trapezoid,nested,logo,bitbucket,outline,geometric
92	Standing Beachgoer Beside Sun and Waves	A small round-headed person stands at left with arms lowered. To the right, a circular sun has short radiating rays above two parallel wavy water lines.	beach,person,sun,waves,water,seaside,summer
93	Person Holding a Small Bowl	A round-headed figure has one arm bent across the lower torso, with the hand resting against a small rounded bowl. The opposite arm hangs straight beside the body's outer contour.	person,bowl,holding,hand,donation,standing,figure
94	Reclining Figure Beneath a Beach Umbrella	A round-headed figure reclines with bent knees beneath a broad semicircular umbrella. The umbrella's thin pole leans slightly, and a repeating curved wave line runs below the figure.	beach,umbrella,person,reclining,waves,relaxation,parasol
95	Cyclist on a Fully Framed Bicycle	A round-headed rider leans forward with both arms reaching toward the handlebar. A triangular bicycle frame joins two large round wheels beneath the bent seated leg and straight front fork.	cyclist,bicycle,rider,frame,wheels,transport,pedaling
96	Cyclist Above Two Open Wheels	A round-headed cyclist bends forward with rounded arms extending to a short handlebar. One leg hangs between two detached wheel circles, with a thin fork line entering the front wheel at right.	cyclist,bicycle,rider,wheels,handlebar,transport,cycling
97	Sleeper Beneath a Raised Blanket	A round head rests at the left end of a side-view bed. A long raised blanket contour covers the body to the right, above a straight mattress band and short supporting legs.	sleeper,bed,blanket,head,mattress,sleep,rest
98	Bather Sitting in a Rounded Tub	A round-headed person rises from the left side of a broad curved bathtub. One bent arm extends along the upper rim, while the tub's rounded body rests on a short flat base.	bather,bathtub,person,bath,arm,water,tub
99	Person Beside a Beach Bucket	A round-headed person stands with straight legs and arms lowered beside the torso. A small handled bucket sits to the left, with a wavy ground line crossing beneath both subjects.	person,bucket,beach,handle,waves,sand,seaside
100	Low Bear Silhouette Facing Right	A broad bear silhouette faces right with a raised shoulder, long nearly level back, and rounded projecting muzzle. Two blocky legs descend beneath the body, separated by a deep squared belly opening.	bear,polar bear,animal,profile,silhouette,legs,wildlife
