62	Rounded Vertical Forms in a Row	Four tall narrow open topped forms stand side by side, each ending in a rounded bottom. Horizontal lines cross the forms at matching upper levels and partly matching lower levels.	forms,row,vertical,tubes,books,ambiguous,outline
63	Long Rounded Tip Kitchen Knife	A kitchen knife lies diagonally with a long narrow blade ending in a gently curved point. A short angled bolster separates it from a similarly slender rounded handle.	knife,kitchen,blade,handle,cutlery,cooking,utensil
64	Harbor Crane beside Boat	A tall dockside crane extends a horizontal arm above a boat with a small cabin. A hook hangs from the arm, poised over the boat's plain angular hull.	crane,boat,harbor,shipyard,hook,lift,dock
65	Open Front Bolero Jacket	A short bolero jacket faces forward with rounded shoulders and long sleeves. Its open front curves inward on both sides, ending in short rounded panels above the sleeve cuffs.	bolero,jacket,clothing,sleeves,cropped,garment,outerwear
66	Scoop Neck Short Sleeve Blouse	A short sleeve blouse has a wide rounded neckline and a gently fitted waist. Its sides flare toward a shallow curved hem, while the sleeves end at sloping cuffs.	blouse,shirt,clothing,sleeves,neckline,garment,top
67	Oval Side Marker Lamp	A horizontal capsule shaped lamp has a plain enclosed face. Three detached short rays extend to its right, one straight and two angled, showing light spreading from that end.	lamp,marker,light,vehicle,rays,indicator,automotive
68	Rounded Christmas Stocking	A hanging stocking has a broad rounded cuff above a short upright ankle. The foot swells outward to the left and curves smoothly beneath the heel.	stocking,christmas,sock,holiday,cuff,foot,decoration
69	Angled Toothbrush with Long Handle	A toothbrush lies diagonally with a narrow gently bent handle. Its broad rounded rectangular head carries three short parallel bristle marks across the upper end.	toothbrush,teeth,dental,hygiene,bristles,handle,bathroom
70	Seated Cat with Upright Tail	A cat sits front facing with pointed ears and a broad featureless head. Straight forelegs divide its rounded body, and a long tail rises beside its right flank.	cat,pet,feline,seated,tail,ears,animal
71	Plain Fish with Forked Tail	A fish faces left with a broad oval body narrowing toward a forked tail. A single inward curving gill line marks the head behind its pointed snout.	fish,sea,aquatic,tail,gill,animal,swimming
72	Three Petal Tulip with Leaf	A tulip has three rounded upright petals meeting in a cup above a straight stem. One long pointed leaf grows diagonally upward from the right side of the stalk.	tulip,flower,petals,leaf,stem,plant,bloom
73	Bowling Ball with Two Holes	A large circular bowling ball has two small circular finger holes near its upper right area. The holes sit diagonally apart within an otherwise plain round surface.	bowling,ball,holes,sport,game,round,equipment
74	Blueberry with Star Crown	A round blueberry carries a prominent five pointed leafy crown across its top. A short central dash marks the crown, while the rest of the fruit remains plain.	blueberry,berry,fruit,crown,food,produce,plant
75	Perspective Die with Small Pips	A gaming die appears as a rounded cube with its top and two side faces visible. Sparse tiny pips sit on the faces, appearing faint within the broad empty panels.	die,dice,game,cube,pips,chance,tabletop
76	Facial Sheet Mask with Openings	A broad oval facial sheet mask contains two horizontal eye openings and one larger oval mouth opening. The three holes sit within a plain rounded face shaped perimeter.	mask,facial,skincare,sheet,eyes,mouth,beauty
77	Storefront with Scalloped Awning	A small shop faces forward beneath a wide sloping awning with scalloped hanging sections. Two tall front panels meet at the center inside a simple rectangular storefront.	store,shop,storefront,awning,retail,building,commerce
78	Closed Box with Sloping Top	A closed box faces forward with a broad rectangular front and rounded lower corners. A shallow sloping top narrows toward its back edge above a horizontal front seam.	box,package,carton,closed,storage,shipping,container
79	Upright Duck with Long Neck	A duck stands facing left with a rounded head, straight beak and long upright neck. A curved wing rests inside its broad body above two short feet.	duck,bird,waterfowl,standing,wing,beak,animal
80	Standing Bird with Long Tail	A bird stands facing right with a pointed beak and a long diagonal tail. Its curved wing follows the back, while two slanted legs end in flat feet.	bird,songbird,tail,beak,wing,standing,wildlife
81	Curled Bird Form beside Leaf	A broad curled outline resembles a right facing bird with a short beak and lower wing or tail. A detached pointed leaf shape floats above its right side.	bird,leaf,curled,outline,organic,ambiguous,mark
82	Walker beside Tactile Paving	A walking person strides to the right beside three vertical rows of paving marks. The figure has a round detached head, bent arms and two widely separated legs.	walking,person,paving,tactile,path,pedestrian,accessibility
83	Tall Rain Boot with Heel	A tall boot faces left with a straight upright shaft and a broad rounded toe. Its curved sole steps upward into a distinct squared heel at the back.	boot,rain,footwear,heel,toe,clothing,waterproof
84	Toothpaste Tube beside Toothbrush	A capped toothpaste tube stands beside an upright toothbrush. The tube narrows toward its broad lower cap, while three short horizontal bristles project left from the brush head.	toothpaste,toothbrush,dental,hygiene,bathroom,teeth,care
85	Triangle Entering Open Circle	A right pointing triangle sits at the open left side of a large circular arc. Its point projects toward the circle's interior, with clear gaps between the two outlines.	triangle,circle,geometric,arc,point,outline,symbol
86	Faceted Twenty Sided Die	A many sided gaming die has an irregular polygonal perimeter filled with triangular facets. Diagonal edges converge at several internal corners, giving the unnumbered object a three dimensional form.	die,dice,twenty-sided,facets,game,polyhedron,tabletop
87	Overlapping Circle Pair	Two equal circles overlap horizontally to create a narrow lens shaped region at their center. Both complete outlines remain visible, and their centers sit at the same height.	circles,overlap,venn,intersection,geometry,pair,diagram
88	Offset Rounded Square Pair	Two rounded squares overlap diagonally, with the lower left square in front. The upper right square remains visible above and beside it, while the overlapping portion is hidden.	squares,overlap,layers,duplicate,geometry,pair,outline
89	Paired Helmeted Figures	Two broad shouldered figures stand close together with the right figure in front. Horizontal bands cross their rounded heads, and two short horizontal marks cross the front torso.	people,pair,team,helmets,figures,uniform,group
90	High Waist Underwear Briefs	A pair of briefs faces forward beneath a broad rounded waistband. Curved leg openings rise from the narrow lower center, defining a full rounded front panel.	briefs,underwear,waistband,clothing,garment,lingerie,bottoms
91	Circular Head Profile Bust	A plain circular head floats above a broad shoulder shaped torso. The lower form has rounded upper corners, upright sides and a flat base, with no facial or clothing details.	person,profile,avatar,user,bust,head,portrait
92	Rubber Boot with Banded Sole	A rubber boot faces left with a tall straight shaft and rounded toe. A separate sole band runs along the entire bottom, divided near the heel by a short line.	boot,rubber,waterproof,footwear,sole,rain,clothing
93	Whale with Two Arcing Spouts	A whale faces left with a broad rounded head, small eye and curved mouth. A flipper hangs below, a forked tail rises behind, and two water arcs spread above its back.	whale,spout,water,marine,tail,flipper,animal
94	Boar Head with Tusks	A boar head faces right with an upright pointed ear and a long projecting snout. A curved lower mouth frames a sharp upward tusk beneath the rounded nose.	boar,pig,head,tusk,snout,wildlife,animal
95	Window Blind with Pull Cord	A window blind hangs beneath a wide rectangular top rail. Four horizontal divisions mark its lowered slats, and a long cord descends at the right to a round pull.	blinds,window,slats,cord,shade,interior,covering
96	Wind Gusts with Snowflake	Three curved wind strokes sweep horizontally above and beside a large snowflake. The snowflake has six branching arms, while the wind lines curl back at their left ends.	wind,snow,snowflake,weather,winter,cold,gust
97	Rounded Cup Brassiere	A brassiere faces forward with two rounded cups joined by a short horizontal bridge. Narrow shoulder straps rise from the outer tops, and curved inner cup edges meet near the center.	bra,brassiere,lingerie,clothing,cups,straps,underwear
98	Horizontal Bullet with Separate Base	A bullet points to the right with a long straight sided body and rounded pointed nose. A short open bracket shaped base sits separately behind its flat rear edge.	bullet,ammunition,projectile,round,nose,base,ordnance
99	Side View Bumper Car	A bumper car sits on a broad rounded protective base. Its low curved front rises toward a recessed seat, with a tall backrest and vertical contact pole at the rear.	bumper-car,ride,amusement,car,seat,pole,fairground
100	Baguette and Loaf in Basket	A long baguette leans diagonally behind a shorter rounded loaf inside a shallow basket. Short scoring marks cross both breads, and the basket has a broad curved bottom.	bread,baguette,loaf,basket,bakery,food,baking
101	Beetle with Divided Wing Covers	A beetle faces upward with a rounded head, two curved antennae and a broad oval body. A straight central seam divides its wing covers, with three jointed legs on each side.	beetle,bug,insect,antennae,legs,wings,animal
